NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt050_091,50,4,95.38668469432741,95.065232,3.4036799999999943,2.847085999999976,1.837221999999997,91.51796300000001,0.1379000000000019,1.0705989999999446,0.1308480000000003,0,26551,26551,0.0001883522941238472,26551,26546,927,286,2,21/06/03,15000,1,0.8,4,31733,1447,20,0.5,0,0,0,0,0,110,0,0
wt040_001,40,2,22.292668950743973,22.079122,2.7508760000000017,1.9061590000000024,0.8937599999999968,19.154659000000002,0.1648360000000011,1.1909999999999918,0.2068290000000026,0,606,606,0.037671232812206794,606,584,376,179,2,21/06/03,15000,1,0.8,4,25468,14556,20,0.3,0,0,0,0,0,110,0,0
wt050_096,50,4,99.03731755446643,98.521766,10.567098999999999,7.335298999999978,2.91498,87.785416,0.16084200000000237,1.7760710000001865,0.34913200000001154,0,50326,50326,0.00027826363491258025,50326,50312,1800,377,4,21/06/03,15000,1,0.8,4,29286,2615,20,0.2,0,0,0,0,0,110,0,0
wt040_001,40,2,20.632604571059346,20.348277,1.483592999999999,1.109334999999998,0.6192279999999997,18.777644,0.08365599999999773,0.5218050000000289,0.08352299999999957,0,606,606,0.037671232812206794,606,584,425,218,2,21/06/03,15000,1,0.8,4,25468,14570,20,0.5,0,0,0,0,0,110,0,0
wt050_086,50,4,110.31575333978981,109.606373,18.772008999999997,12.165489999999963,2.5656120000000016,90.68969299999999,0.14081600000000094,2.945612999999966,0.9571920000000347,0,8369,8369,0.004923150815931418,8369,8328,4674,280,8,21/06/03,15000,1,0.8,4,29955,3507,20,0.5,0,0,0,0,0,110,0,0
wt040_001,40,2,31.08653634786606,30.841482000000003,2.122882999999998,1.5138260000000017,0.7364190000000015,28.588952,0.12139200000000017,0.6922490000000252,0.14803800000000322,0,606,606,0.037671232812206794,606,584,406,200,2,21/06/03,15000,1,0.8,4,25468,14589,20,0.2,0,0,0,0,0,110,0,0
wt040_006,40,2,24.65055634919554,24.473871000000003,1.3472110000000015,1.1245750000000037,0.792029000000003,23.025064,0.09604100000000315,0.573096000000028,0.05908699999999811,0,3886,3886,0.0028387096766867848,3886,3875,425,237,2,21/06/03,15000,1,0.8,4,27343,7917,20,0.2,0,0,0,0,0,110,0,0
wt040_001,40,2,28.786735214293003,28.57731,2.2627520000000025,1.6250319999999974,0.8983130000000017,26.158737,0.150582,0.7969299999999926,0.14689300000000216,0,606,606,0.037671232812206794,606,584,416,214,2,21/06/03,15000,1,0.8,4,25468,14593,20,0.4,0,0,0,0,0,110,0,0
wt050_086,50,4,125.03288901038468,124.35921400000001,20.001976,13.545568999999958,3.8331539999999933,104.223104,0.12362999999999147,3.455756000000207,1.0971610000002983,0,8369,8369,0.004923150815931418,8369,8328,4922,360,10,21/06/03,15000,1,0.8,4,29955,3493,20,0.3,0,0,0,0,0,110,0,0
wt040_006,40,2,27.250558926723897,27.030530000000002,1.7770120000000027,1.4138499999999965,0.9739220000000017,25.11051,0.13967500000000044,0.5922369999999795,0.06409600000000637,0,3886,3886,0.0028387096766867848,3886,3875,424,244,2,21/06/03,15000,1,0.8,4,27343,7547,20,0.4,0,0,0,0,0,110,0,0
wt040_006,40,2,31.68753342051059,31.490012,1.4289179999999995,1.195882999999995,0.8256979999999992,29.951625,0.1047140000000013,0.5872690000000027,0.06351900000000299,0,3886,3886,0.0028387096766867848,3886,3875,496,261,2,21/06/03,15000,1,0.8,4,27343,7907,20,0.3,0,0,0,0,0,110,0,0
wt040_006,40,2,25.508757279254496,25.28831,1.845442000000002,1.4860010000000088,0.9795470000000002,23.356479,0.0828359999999968,0.7681369999999816,0.09287099999999526,0,3886,3886,0.0028387096766867848,3886,3875,538,269,2,21/06/03,15000,1,0.8,4,27343,7487,20,0.5,0,0,0,0,0,110,0,0
wt040_011,40,2,26.000547755509615,25.85278,2.5444609999999983,1.905099000000007,0.8390090000000008,23.209891000000002,0.094337000000003,0.7553719999999728,0.13997199999999665,0,9617,9617,0.0026063386152412075,9617,9592,824,251,4,21/06/03,15000,1,0.8,4,26561,5886,20,0.3,0,0,0,0,0,110,0,0
wt040_011,40,2,27.91047878842801,27.603053000000003,3.323246000000001,2.442426000000001,1.1628679999999996,24.178373999999998,0.09828999999999866,1.2224630000000154,0.27652699999999797,0,9617,9617,0.0026063386152412075,9617,9592,811,275,4,21/06/03,15000,1,0.8,4,26561,5942,20,0.5,0,0,0,0,0,110,0,0
wt040_011,40,2,38.743291202932596,38.281155,4.183886999999999,3.0561859999999825,1.0517309999999966,33.975556,0.12100900000000081,1.4931920000001497,0.6928589999999986,0,9617,9617,0.0026063386152412075,9617,9592,874,242,4,21/06/03,15000,1,0.8,4,26561,5712,20,0.2,0,0,0,0,0,110,0,0
wt040_021,40,2,20.40695545077324,20.213314,2.1031440000000003,2.0976490000000005,2.0976510000000026,18.029961999999998,0.07707699999999917,0.993327000000015,0.018257000000001966,0,41048,41048,0,41048,41048,541,541,0,21/06/03,15000,1,0.8,4,20451,0,20,0.4,0,0,0,0,0,110,0,0
wt040_011,40,2,39.25911230407655,38.851483,5.240206000000001,3.8248760000000175,1.3542230000000046,33.479136000000004,0.12590900000000005,1.9221879999999203,0.7886880000000076,0,9617,9617,0.0026063386152412075,9617,9592,960,268,7,21/06/03,15000,1,0.8,4,26561,5719,20,0.4,0,0,0,0,0,110,0,0
wt040_021,40,2,23.80838191602379,23.622982,2.0518099999999997,2.043998000000002,2.044001999999999,21.471496,0.09660999999999831,0.8363150000000132,0.02286499999999947,0,41048,41048,0,41048,41048,469,469,0,21/06/03,15000,1,0.8,4,20451,0,20,0.3,0,0,0,0,0,110,0,0
wt040_021,40,2,29.290049789473414,29.089936,2.142203000000002,2.1377370000000013,2.137740000000001,26.842192999999998,0.10147299999999859,0.7862939999999803,0.020383999999999958,0,41048,41048,0,41048,41048,476,476,0,21/06/03,15000,1,0.8,4,20451,0,20,0.2,0,0,0,0,0,110,0,0
wt050_121,50,4,77.22141609620303,76.60410399999999,13.338339999999995,9.217579,3.174404999999993,63.082777,0.1716649999999973,2.2794269999997994,0.5513439999999861,0,23792,23792,0.0010097610231820195,23792,23768,3400,384,5,21/06/03,15000,1,0.8,4,27900,3324,20,0.4,0,0,0,0,0,110,0,0
wt050_121,50,4,82.86738939583302,82.210876,20.579121,13.144959000000043,2.495116000000003,61.499083,0.12446200000000118,2.8819589999996253,1.0179529999998636,0,23792,23792,0.0011359811510797718,23795,23768,5556,345,6,21/06/03,15000,1,0.8,4,27900,3514,20,0.2,0,0,0,0,0,110,0,0
wt050_121,50,4,78.28196908626705,77.924589,9.776485000000008,6.81581099999994,2.3476380000000034,67.99542,0.14796600000001092,1.7281999999999016,0.3761079999999737,0,23792,23792,0.0010097610231820195,23792,23768,2434,358,5,21/06/03,15000,1,0.8,4,27900,3358,20,0.5,0,0,0,0,0,110,0,0
wt050_116,50,4,99.64024311583489,98.97134500000001,18.234675999999993,10.948424999999972,1.4218549999999937,80.607688,0.12109999999999843,2.976794999999939,1.1573630000001032,0,11552,11552,0.0028648320164194087,11552,11519,5056,285,11,21/06/03,15000,1,0.8,4,26568,3879,20,0.4,0,0,0,0,0,110,0,0
wt040_021,40,2,32.2564028063789,31.770729,2.5387099999999982,2.5313940000000024,2.5313979999999994,29.099341,0.12869500000000045,1.3325929999999282,0.031304999999999694,0,41048,41048,0,41048,41048,472,472,0,21/06/03,15000,1,0.8,4,20451,0,20,0.5,0,0,0,0,0,110,0,0
wt050_116,50,4,106.25259513966739,105.51537599999999,23.042844000000002,12.908965999999893,1.0197670000000016,82.342629,0.12607200000000773,3.453081000000637,1.288512000000111,0,11552,11552,0.0028648320164194087,11552,11519,5286,226,12,21/06/03,15000,1,0.8,4,26568,4106,20,0.3,0,0,0,0,0,110,0,0
wt040_026,40,2,27.771513148210943,27.428745,7.858915,3.781330999999998,0.6242780000000003,19.400051,0.1691849999999988,2.2750170000000054,0.9887850000000036,0,87,87,0.060975609012492576,87,82,663,135,6,21/06/03,15000,1,0.8,4,29758,18949,20,0.2,0,0,0,0,0,110,0,0
wt050_096,50,4,134.3413100214675,132.83371699999998,47.335252,26.345200999999918,2.249479000000008,85.369311,0.12091200000000413,4.709195000000804,1.8208009999998893,0,50326,50326,0.00027826363491258025,50326,50312,12277,401,18,21/06/03,15000,1,0.8,4,29286,2623,20,0.5,0,0,0,0,0,110,0,0
wt040_026,40,2,27.68857391551137,27.310784,8.451318,4.058887999999982,0.7679760000000009,18.737856,0.11748899999999907,2.924131999999986,1.0455260000000202,0,87,87,0.060975609012492576,87,82,760,184,8,21/06/03,15000,1,0.8,4,29758,18102,20,0.3,0,0,0,0,0,110,0,0
wt040_026,40,2,34.159549018368125,33.654900000000005,11.180087,5.225042999999999,0.6535049999999991,22.323029000000002,0.14875299999999925,3.757348000000018,1.511553999999986,0,87,87,0.060975609012492576,87,82,785,136,9,21/06/03,15000,1,0.8,4,29758,18949,20,0.4,0,0,0,0,0,110,0,0
wt050_116,50,4,116.91333644744009,116.142692,22.30346800000001,13.310496000000143,1.1707169999999962,93.706084,0.1287799999999919,3.129692999999918,1.2585999999998876,0,11552,11552,0.0028648320164194087,11552,11519,6730,227,12,21/06/03,15000,1,0.8,4,26568,4015,20,0.5,0,0,0,0,0,110,0,0
wt050_121,50,4,109.38543691113591,108.793469,15.429165999999995,9.935115999999908,2.021146999999999,93.17030999999999,0.18644700000000114,1.9172559999999095,0.5809740000000403,0,23792,23792,0.0010097610231820195,23792,23768,2850,248,4,21/06/03,15000,1,0.8,4,27900,3327,20,0.3,0,0,0,0,0,110,0,0
wt040_026,40,2,41.02449877653271,40.430975000000004,17.590380999999997,8.057921000000022,0.7952909999999989,22.672128,0.1600149999999978,5.971202000000037,2.69539200000008,0,87,87,0.060975609012492576,87,82,1053,146,13,21/06/03,15000,1,0.8,4,29758,18949,20,0.5,0,0,0,0,0,110,0,0
wt050_116,50,4,136.3040733197704,135.34074199999998,36.682418999999996,20.09351999999977,2.287481999999997,98.485042,0.1653610000000043,4.257640000000194,1.857846000000336,0,11552,11552,0.0028648320164194087,11552,11519,6604,289,15,21/06/03,15000,1,0.8,4,26568,3976,20,0.2,0,0,0,0,0,110,0,0
wt040_016,40,2,80.62997510842979,79.52292,48.271004999999995,28.087705000000117,1.4749279999999985,31.157693000000002,0.09022099999999966,9.03277399999903,3.338373000000061,0,38356,38356,0.0020639026046434176,38356,38277,9411,388,7,21/06/03,15000,1,0.8,4,28623,5603,20,0.4,0,0,0,0,0,110,0,0
wt040_051,40,2,0.2586143808439374,0.229384,0.065051,0.057361999999999996,0.057365,0.00014199999999999977,0.163582,0.057196,0.04155600000000001,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,34810,0,20,0.2,0,0,0,0,0,110,0,0
wt040_051,40,2,0.25587428268045187,0.222271,0.058116,0.05083099999999999,0.05083299999999999,0.00031899999999999984,0.15998,0.05068,0.03943200000000002,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,34810,0,20,0.3,0,0,0,0,0,110,0,0
wt040_051,40,2,0.2696513459086418,0.22143800000000002,0.06045900000000001,0.05341299999999999,0.05341499999999999,0.00042299999999999977,0.15675999999999998,0.053260999999999975,0.04028800000000002,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,34810,0,20,0.4,0,0,0,0,0,110,0,0
wt040_051,40,2,0.2517316397279501,0.22778600000000002,0.04966999999999999,0.043125000000000024,0.043128,0.000508999999999999,0.174171,0.04298099999999999,0.033138,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,34810,0,20,0.5,0,0,0,0,0,110,0,0
wt040_031,40,2,47.38798472005874,46.937772,7.920991000000001,5.577040999999994,1.4648710000000023,38.846227,0.16569099999999537,3.215245999999972,1.0891590000000022,0,3812,3812,0.014369345392663825,3812,3758,1083,269,4,21/06/03,15000,1,0.8,4,34158,11573,20,0.2,0,0,0,0,0,110,0,0
wt040_016,40,2,80.34019871708006,78.979518,54.40174300000001,30.232303999999996,1.8472599999999986,24.460767999999998,0.11332699999999818,7.564132999999661,2.5368190000001185,0,38356,38356,0.0020639026046434176,38356,38277,16629,419,14,21/06/03,15000,1,0.8,4,28623,5578,20,0.5,0,0,0,0,0,110,0,0
wt040_041,40,2,33.38218322955072,33.147474,3.7412489999999963,3.198611000000003,2.2930390000000003,29.290016,0.11267400000000194,1.4468869999999612,0.08664300000000935,0,30802,30802,0.0001298785635388701,30802,30798,1379,523,4,21/06/03,15000,1,0.8,4,30865,1569,20,0.3,0,0,0,0,0,110,0,0
wt040_031,40,2,48.50853795744479,47.909385,20.654915999999997,11.717165999999985,1.1103740000000002,27.132324,0.11774799999999885,6.637146000000072,2.5716460000000154,0,3812,3812,0.014369345392663825,3812,3758,2503,260,5,21/06/03,15000,1,0.8,4,34158,11567,20,0.3,0,0,0,0,0,110,0,0
wt040_031,40,2,46.19765960238874,45.795088,6.441549000000002,4.488577999999997,1.3308520000000001,39.154381,0.195962999999999,2.3732360000000696,0.5317079999999876,0,3812,3812,0.014369345392663825,3812,3758,922,249,3,21/06/03,15000,1,0.8,4,34158,11016,20,0.5,0,0,0,0,0,110,0,0
wt040_041,40,2,38.12342982273549,37.924245,3.280593000000003,2.894387000000002,2.2775260000000017,34.535386,0.10784000000000304,1.2586300000000676,0.0450050000000175,0,30802,30802,0.0001298785635388701,30802,30798,1083,535,3,21/06/03,15000,1,0.8,4,30865,1806,20,0.2,0,0,0,0,0,110,0,0
wt040_046,40,2,21.79874724522233,21.667282,1.484966,1.4826289999999993,1.4826319999999988,20.098163000000003,0.07956000000000074,0.5319460000000547,0.010666000000000508,0,34146,34146,0,34146,34146,499,499,0,21/06/03,15000,1,0.8,4,17388,0,20,0.2,0,0,0,0,0,110,0,0
wt040_031,40,2,52.01999415457249,51.446232,16.158046,10.21500999999995,1.1012449999999987,35.154324,0.12520500000000112,5.360101000000171,1.8600569999999905,0,3812,3812,0.014369345392663825,3812,3758,2517,241,3,21/06/03,15000,1,0.8,4,34158,10620,20,0.4,0,0,0,0,0,110,0,0
wt040_041,40,2,39.933964397758245,39.60015,2.802311000000003,2.4126480000000115,1.8165690000000012,36.679007,0.11184700000000447,1.2590109999999157,0.11878800000000211,0,30802,30802,0.0001298785635388701,30802,30798,1006,438,5,21/06/03,15000,1,0.8,4,30865,1635,20,0.4,0,0,0,0,0,110,0,0
wt040_046,40,2,30.539037449285388,30.361872,1.6404789999999991,1.6369330000000026,1.6369359999999986,28.640002,0.07727599999999768,0.5767210000000347,0.01201899999999867,0,34146,34146,0,34146,34146,554,554,0,21/06/03,15000,1,0.8,4,17388,0,20,0.3,0,0,0,0,0,110,0,0
wt040_046,40,2,26.219570748507977,26.045132,1.926371999999997,1.9226659999999995,1.9226680000000016,24.044163,0.07031100000000023,0.9098090000000312,0.013847999999999416,0,34146,34146,0,34146,34146,533,533,0,21/06/03,15000,1,0.8,4,17388,0,20,0.5,0,0,0,0,0,110,0,0
wt050_111,50,4,167.9195490349084,167.180983,21.409644000000014,13.416308000000242,2.6057679999999834,145.638258,0.12549200000000837,4.390920000000705,1.8849299999997982,0,10069,10069,0.002189708370439961,10069,10047,5293,332,11,21/06/03,15000,1,0.8,4,32995,2272,20,0.4,0,0,0,0,0,110,0,0
wt040_041,40,2,39.153387310914695,38.878872,3.4630670000000023,2.8284120000000215,1.594614,35.282413,0.13248300000000057,1.3187770000001322,0.0896359999999774,0,30802,30802,0.0001298785635388701,30802,30798,1521,359,2,21/06/03,15000,1,0.8,4,30865,1726,20,0.5,0,0,0,0,0,110,0,0
wt040_046,40,2,35.09837637748569,34.842318,1.6401480000000035,1.635263000000002,1.6352660000000014,33.130926,0.06711400000000367,0.6901089999999854,0.013126999999997224,0,34146,34146,0,34146,34146,473,473,0,21/06/03,15000,1,0.8,4,17388,0,20,0.4,0,0,0,0,0,110,0,0
wt040_056,40,2,28.441911704838276,28.24449,2.5998519999999985,1.6967979999999976,1.0921449999999986,25.47796,0.16282800000000108,0.9762270000000477,0.17839799999999428,0,1279,1279,0.005503144649761678,1279,1272,388,229,3,21/06/03,15000,1,0.8,4,31487,14130,20,0.3,0,0,0,0,0,110,0,0
wt040_056,40,2,28.71954502630979,28.526232999999998,2.003019000000002,1.4189040000000013,0.983428,26.416553999999998,0.10662299999999902,0.9060310000000165,0.14991900000000058,0,1279,1279,0.005503144649761678,1279,1272,382,237,3,21/06/03,15000,1,0.8,4,31487,14128,20,0.2,0,0,0,0,0,110,0,0
wt040_076,40,2,0.1670475034043193,0.135791,0.03275199999999999,0.029021000000000005,0.029022000000000006,0.00023800000000000036,0.09974899999999999,0.028946999999999987,0.022914000000000004,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,31206,0,20,0.2,0,0,0,0,0,110,0,0
wt040_076,40,2,0.17068909108638763,0.146703,0.036184999999999995,0.032115000000000005,0.03211700000000001,0.0003569999999999997,0.107804,0.03200799999999998,0.024693999999999994,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,31206,0,20,0.3,0,0,0,0,0,110,0,0
wt040_076,40,2,0.1709615048021078,0.14685900000000002,0.032138000000000014,0.028307000000000013,0.028308000000000014,0.000595,0.10917299999999999,0.028212,0.022001999999999994,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,31206,0,20,0.4,0,0,0,0,0,110,0,0
wt040_076,40,2,0.1721034599468112,0.155945,0.03525199999999999,0.030876000000000015,0.030878000000000017,0.0002949999999999984,0.115713,0.030774999999999997,0.02385699999999999,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,31206,0,20,0.5,0,0,0,0,0,110,0,0
wt050_111,50,4,179.9233071366325,179.032878,25.557743000000016,16.122652999999985,2.636244000000005,153.322698,0.14864700000001108,5.17671299999958,2.2672130000000834,0,10069,10069,0.002189708370439961,10069,10047,4901,328,13,21/06/03,15000,1,0.8,4,32995,2265,20,0.3,0,0,0,0,0,110,0,0
wt040_036,40,2,66.17569326516241,65.58883399999999,22.26126200000001,14.379126999999976,1.7219270000000009,43.181544,0.14549900000000093,3.827780999999888,1.3513989999999154,0,10713,10713,0.0049718574104153975,10713,10660,4776,342,5,21/06/03,15000,1,0.8,4,31597,5417,20,0.5,0,0,0,0,0,110,0,0
wt050_111,50,4,194.37300124578178,193.7277,15.125313000000006,10.363522000000131,2.315499999999986,178.46600199999997,0.1235590000000002,2.7071500000000697,0.9038630000001149,0,10069,10069,0.002189708370439961,10069,10047,4786,273,12,21/06/03,15000,1,0.8,4,32995,2290,20,0.2,0,0,0,0,0,110,0,0
wt040_056,40,2,32.00349292717874,31.804140999999998,2.2876469999999998,1.4655009999999962,0.9578260000000007,29.354998,0.1609739999999995,0.8012859999999833,0.1854319999999987,0,1279,1279,0.005503144649761678,1279,1272,341,210,3,21/06/03,15000,1,0.8,4,31487,14106,20,0.5,0,0,0,0,0,110,0,0
wt040_056,40,2,37.22890488430858,36.891977000000004,2.6028670000000034,1.693801999999991,1.0809150000000045,34.123518,0.15609099999999643,0.991846000000109,0.21873200000000992,0,1279,1279,0.005503144649761678,1279,1272,386,226,3,21/06/03,15000,1,0.8,4,31487,14109,20,0.4,0,0,0,0,0,110,0,0
wt050_111,50,4,187.8095209095627,186.962072,20.79400100000001,13.4690819999999,2.8256299999999896,166.03199999999998,0.12730700000000184,3.4048860000003742,1.2852260000003355,0,10069,10069,0.002189708370439961,10069,10047,6033,307,11,21/06/03,15000,1,0.8,4,32995,2294,20,0.5,0,0,0,0,0,110,0,0
wt040_036,40,2,89.74290989153087,88.758088,43.342721000000004,25.801452000000005,1.4631690000000006,45.292268,0.11910699999999963,9.58097599999995,3.965238999999862,0,10713,10713,0.0049718574104153975,10713,10660,8604,301,10,21/06/03,15000,1,0.8,4,31597,5523,20,0.4,0,0,0,0,0,110,0,0
wt040_036,40,2,95.22026780899614,94.01096100000001,59.787879000000004,38.531309999999905,1.6579359999999994,34.116195999999995,0.10400800000000032,14.710635999999646,6.190850999999888,0,10713,10713,0.0049718574104153975,10713,10660,14967,371,13,21/06/03,15000,1,0.8,4,31597,5438,20,0.3,0,0,0,0,0,110,0,0
wt040_071,40,2,34.4894277267158,34.132252,10.118368,7.0667619999999935,1.8322230000000026,23.917991,0.0924010000000024,1.8553300000003397,0.31125300000002554,0,47952,47952,0.00035464691769365503,47952,47935,3801,496,2,21/06/03,15000,1,0.8,4,25074,2503,20,0.3,0,0,0,0,0,110,0,0
wt040_036,40,2,114.3753503356129,112.908398,67.83965,40.83066200000009,1.8200669999999946,44.942256,0.12118000000000251,14.560495000000543,5.584216999999946,0,10713,10713,0.0049718574104153975,10713,10660,15420,413,32,21/06/03,15000,1,0.8,4,31597,5465,20,0.2,0,0,0,0,0,110,0,0
wt040_071,40,2,58.54697182495147,57.844877999999994,23.953128999999997,15.82256299999996,1.900306999999998,33.750944,0.13620699999999886,3.1183579999997946,0.5683319999999554,0,47952,47952,0.00035464691769365503,47952,47935,9528,466,11,21/06/03,15000,1,0.8,4,25074,2473,20,0.2,0,0,0,0,0,110,0,0
wt040_016,40,2,172.81750665605068,170.221196,141.74398499999998,79.87853599999988,1.5616749999999975,28.373216999999997,0.1037549999999996,19.344288000001562,7.578832999999744,0,38356,38356,0.0020639026046434176,38356,38277,39033,403,40,21/06/03,15000,1,0.8,4,28623,5571,20,0.2,0,0,0,0,0,110,0,0
wt040_091,40,2,34.43438336998224,34.262420999999996,3.0406369999999967,3.030509000000002,3.0305120000000016,31.042538,0.1756290000000007,1.8081279999999644,0.05223999999999762,0,26075,26075,0,26075,26075,479,479,0,21/06/03,15000,1,0.8,4,35659,0,20,0.3,0,0,0,0,0,110,0,0
wt040_091,40,2,35.66949563845992,35.13763,2.990454999999997,2.9840069999999983,2.9840079999999958,31.963403,0.18029399999999995,1.7769839999999064,0.053641999999996415,0,26075,26075,0,26075,26075,450,450,0,21/06/03,15000,1,0.8,4,35659,0,20,0.2,0,0,0,0,0,110,0,0
wt040_071,40,2,77.26182225625962,76.08254400000001,45.021748,27.24519399999995,2.179244999999998,30.958924999999997,0.09736499999999992,5.675993999999104,1.3251739999999899,0,47952,47952,0.00035464691769365503,47952,47935,16041,482,12,21/06/03,15000,1,0.8,4,25074,2536,20,0.5,0,0,0,0,0,110,0,0
wt040_086,40,2,66.3895140690729,65.507232,13.786178000000007,9.24823499999998,2.057037000000001,51.534764,0.17782600000000315,3.8533269999999646,1.413288999999935,0,6048,6048,0.008672448297419538,6048,5996,3460,335,8,21/06/03,15000,1,0.8,4,35968,4423,20,0.3,0,0,0,0,0,110,0,0
wt040_101,40,2,0.4617459150031209,0.425861,0.203708,0.15657200000000002,0.15657700000000002,0.0003519999999999999,0.21713200000000002,0.150601,0.14618200000000003,-0.9999999994736841,1900,0,-0.9999999994736841,0,1900,1,1,0,21/06/03,15000,1,0.8,4,37197,37177,20,0.2,0,0,0,0,0,110,0,0
wt040_086,40,2,71.90166909992695,71.330106,14.400894999999991,9.31311900000005,2.6981499999999983,56.718709000000004,0.2062259999999938,3.4478400000001628,0.9508670000001018,0,6048,6048,0.008672448297419538,6048,5996,2913,392,8,21/06/03,15000,1,0.8,4,35968,4324,20,0.2,0,0,0,0,0,110,0,0
wt040_071,40,2,79.70786690711975,78.188522,53.876552000000004,32.871135000000145,1.871148999999999,24.204578,0.10045700000000224,7.6620030000007375,1.7262150000000247,0,47952,47952,0.00035464691769365503,47952,47935,14552,469,13,21/06/03,15000,1,0.8,4,25074,2262,20,0.4,0,0,0,0,0,110,0,0
wt040_101,40,2,0.4618248660117388,0.406164,0.20496099999999998,0.15374000000000002,0.153747,9.999999999999593e-06,0.196426,0.147182,0.14304599999999998,-0.9999999994736841,1900,0,-0.9999999994736841,0,1900,1,1,0,21/06/03,15000,1,0.8,4,37197,37177,20,0.3,0,0,0,0,0,110,0,0
wt040_101,40,2,0.4533468773588538,0.40088399999999996,0.195707,0.15234399999999998,0.152347,0.000503,0.203644,0.14728999999999998,0.14499300000000004,-0.9999999994736841,1900,0,-0.9999999994736841,0,1900,1,1,0,21/06/03,15000,1,0.8,4,37197,37177,20,0.5,0,0,0,0,0,110,0,0
wt040_101,40,2,0.4675599653273821,0.411575,0.19940300000000002,0.155833,0.15583999999999998,0.00024199999999999916,0.20799299999999998,0.150941,0.14881400000000003,-0.9999999994736841,1900,0,-0.9999999994736841,0,1900,1,1,0,21/06/03,15000,1,0.8,4,37197,37177,20,0.4,0,0,0,0,0,110,0,0
wt040_106,40,2,0.44766515400260687,0.421111,0.16069699999999998,0.14377599999999996,0.14377799999999996,0.0002449999999999987,0.256625,0.14375499999999997,0.11610599999999999,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,41040,0,20,0.2,0,0,0,0,0,110,0,0
wt040_106,40,2,0.3314585229381919,0.29121400000000003,0.083227,0.07512100000000002,0.075123,0.0009499999999999995,0.20214,0.07491200000000003,0.05809299999999998,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,41040,0,20,0.4,0,0,0,0,0,110,0,0
wt040_106,40,2,0.34269475284963846,0.306586,0.08713000000000001,0.07785899999999998,0.07786100000000001,0.00037300000000000007,0.21473299999999998,0.07769900000000002,0.060276000000000024,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,41040,0,20,0.3,0,0,0,0,0,110,0,0
wt040_106,40,2,0.3268463732674718,0.29105600000000004,0.07597399999999999,0.06646799999999997,0.06647,0.0005950000000000018,0.20789600000000003,0.06623200000000001,0.05265500000000001,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,41040,0,20,0.5,0,0,0,0,0,110,0,0
wt040_091,40,2,35.37785975821316,35.113669,2.6893659999999997,2.681154999999997,2.681156999999999,32.249264999999994,0.16999700000000217,1.6603900000000493,0.045025999999992905,0,26075,26075,0,26075,26075,454,454,0,21/06/03,15000,1,0.8,4,35659,0,20,0.4,0,0,0,0,0,110,0,0
wt040_096,40,2,26.898840591311455,26.625472,3.202707,2.983751999999999,2.519053999999997,23.281522000000002,0.139598000000003,1.6451070000000634,0.0685119999999948,0,66116,66116,9.075782786128033e-05,66116,66110,767,485,1,21/06/03,15000,1,0.8,4,31251,1704,20,0.2,0,0,0,0,0,110,0,0
wt040_091,40,2,37.87160263862461,37.655477999999995,3.657536999999998,3.646878000000001,3.646881999999998,33.752969,0.24221900000000574,2.2631110000000447,0.07040800000000758,0,26075,26075,0,26075,26075,492,492,0,21/06/03,15000,1,0.8,4,35659,0,20,0.5,0,0,0,0,0,110,0,0
wt040_096,40,2,26.4639034839347,26.182841,2.9225579999999987,2.821742999999998,2.458966,23.093671,0.1631670000000014,1.5670500000000374,0.07219699999999918,0,66116,66116,9.075782786128033e-05,66116,66110,691,478,1,21/06/03,15000,1,0.8,4,31251,1638,20,0.4,0,0,0,0,0,110,0,0
wt040_096,40,2,28.107380468398333,27.793534,5.106044000000001,4.391642999999995,2.940677000000001,22.517542,0.1642399999999995,2.193049999999978,0.1552439999999926,0,66116,66116,9.075782786128033e-05,66116,66110,1449,530,1,21/06/03,15000,1,0.8,4,31251,1627,20,0.3,0,0,0,0,0,110,0,0
