NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement,(),pruning_test,suboptimal_duals,scoring_parameter,scoring_value,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt050_006,50,2,96.57377203274518,95.115362,53.796363,35.62462899999996,6.784155999999996,41.023687,0.2911110000000008,32.72214500000016,21.38058299999993,0,14272,14272,0.0007713344084726643,14272,14261,1320,639,2,21/07/13,10000,1,0.8,4,95648,35333,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_001,50,2,102.08934694807976,101.06476199999999,77.525121,64.62473100000004,3.4460629999999988,23.266916000000002,0.2685910000000007,57.79550499999989,39.726685000000174,0,1268,1268,0.029220779197061054,1268,1232,2135,387,3,21/07/13,10000,1,0.8,4,86148,61488,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_081,50,2,64.2867075400427,63.667257,16.397671000000003,14.622347000000005,8.896492000000002,46.924762,0.33657300000000134,13.78406699999995,5.551749000000029,0,542,542,0.007434944224098617,542,538,803,642,1,21/07/13,10000,1,0.8,4,121562,59455,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_046,50,2,84.59914917591959,82.862019,48.389326,23.071601000000086,8.187260000000002,34.255089,0.209534000000005,21.90193199999964,5.018853000000021,0,82105,82105,0.00024364987512647074,82105,82085,3537,1276,3,21/07/13,10000,1,0.8,4,82358,7064,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_056,50,2,77.09773898031563,76.40011200000001,42.343531,29.97953100000003,3.867136000000002,33.787876,0.256448000000006,27.86740599999998,17.956833999999972,0,761,761,0.04246575336648527,761,730,1367,427,4,21/07/13,10000,1,0.8,4,97306,53966,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_081,50,2,69.44355441909283,68.882746,21.823915999999997,17.772404999999985,7.437393,46.757365,0.2934049999999999,16.411822000000036,6.603610000000025,0,542,542,0.007434944224098617,542,538,1322,714,3,21/07/13,10000,1,0.8,4,121562,54770,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_121,50,2,42.40700055845082,41.959711999999996,5.987749999999998,5.973377999999997,5.973382000000001,35.701604,0.2640360000000044,5.970273999999961,1.2075989999999805,0,41696,41696,0,41696,41696,885,885,0,21/07/13,10000,1,0.8,4,99294,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_041,50,2,93.50022538844496,91.92559,47.804736,27.986511000000057,14.213454999999996,43.852839,0.25617399999999435,24.390622000000192,10.429023000000122,0,38058,38058,0.0023176191729703025,38058,37970,3354,1772,2,21/07/13,10000,1,0.8,4,100086,15028,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_121,50,2,46.40558169037104,46.001847,4.92212,4.912054000000005,4.912056999999997,40.845517,0.22617300000000284,4.909384999999936,0.8708609999999908,0,41696,41696,0,41696,41696,794,794,0,21/07/13,10000,1,0.8,4,99294,79,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_081,40,2,159.8558986717835,157.68045999999998,127.641395,107.04211599999992,3.050599000000002,29.902113999999997,0.13271299999999897,88.83105899999893,42.917267999999964,0,571,571,0.27272727212255593,574,451,13287,525,15,21/07/13,10000,1,0.8,4,66352,29099,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_096,50,2,73.44554331433028,71.502957,32.661116,13.922588000000118,8.220188999999998,38.481661,0.3526590000000027,13.726851000000337,3.894758000000131,0,92822,92822,0.00020473476072751167,92822,92803,1281,657,5,21/07/13,10000,1,0.8,4,101216,6267,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_111,50,2,69.88880795706064,69.105783,14.039037,9.62036300000004,8.126064999999997,54.781772,0.2803970000000007,9.32510400000001,1.4912019999999657,0,15564,15564,0.0012866700977041514,15564,15544,1423,1032,2,21/07/13,10000,1,0.8,4,128610,9058,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_111,50,2,71.99250314384699,70.974769,11.457687000000007,7.52341999999998,5.816310999999999,59.139835,0.3689990000000023,7.369360000000057,1.1587679999999665,0,15564,15564,0.0013510905229781192,15564,15543,1008,583,2,21/07/13,10000,1,0.8,4,128610,9206,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_061,40,2,172.83037981204689,169.697845,132.385301,87.80149999999982,7.093615999999997,37.136531,0.17547499999999872,72.60682500000215,37.38034899999959,0,11488,11488,0.015558698725640143,11488,11312,8851,620,11,21/07/13,10000,1,0.8,4,69558,20075,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_096,50,2,81.0018679490313,79.25634000000001,39.779754,16.47196900000003,5.837488999999998,39.191948,0.2770129999999966,16.026987999999747,4.553295000000276,0,92822,92822,0.00020473476072751167,92822,92803,2522,701,5,21/07/13,10000,1,0.8,4,101216,6207,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_046,50,2,110.56177258584648,107.636737,72.03901099999999,36.94092599999996,9.947616000000004,35.260726000000005,0.328716,35.39726500000029,7.851411999999961,0,82105,82105,0.00024364987512647074,82105,82085,7298,1014,6,21/07/13,10000,1,0.8,4,82358,6951,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_016,50,2,132.3401783592999,129.85224499999998,85.914526,47.40043699999988,4.191014000000003,43.674449,0.25519700000000256,43.08876999999957,14.17693800000027,0,46072,46072,0.0013257699245544376,46072,46011,7058,609,6,21/07/13,10000,1,0.8,4,76522,14484,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_041,50,2,119.7878334429115,117.971011,68.672431,46.239635000000085,25.56691399999999,49.023089999999996,0.2677329999999998,40.95950499999981,18.716292999999673,0,38058,38058,0.0023176191729703025,38058,37970,4721,1882,3,21/07/13,10000,1,0.8,4,100086,14990,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_036,50,2,120.05305564589798,117.364875,72.30426,43.477036999999946,5.0634489999999985,44.828344,0.223984999999999,40.68411000000021,22.14031000000015,0,18956,18956,0.003440791911310106,18956,18891,3707,583,4,21/07/13,10000,1,0.8,4,105744,21630,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_036,50,2,125.45505212061107,122.704341,76.768405,46.40557899999978,4.306370999999999,45.656504000000005,0.2715880000000013,43.41635800000069,22.356384000000226,0,18956,18956,0.003440791911310106,18956,18891,4158,540,4,21/07/13,10000,1,0.8,4,105744,21146,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_091,50,2,123.71888852957636,121.119383,69.744837,37.521406000000034,6.282905999999997,51.120605,0.24684899999999743,34.66668300000001,13.26901300000008,0,47349,47349,0.00116293821623963,47349,47294,6936,719,7,21/07/13,10000,1,0.8,4,116176,14219,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_016,50,2,170.27011185325682,166.25211000000002,122.89692600000001,69.05757800000022,4.142620999999998,43.148734000000005,0.1982709999999983,62.471021000000505,18.83538799999959,0,46072,46072,0.0013257699245544376,46072,46011,13792,653,10,21/07/13,10000,1,0.8,4,76522,14372,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_031,50,2,160.26252738945186,158.677161,119.834101,92.27846700000006,4.435389999999998,38.557949,0.2724849999999961,83.92857000000045,52.16045699999995,0,5378,5378,0.01682737757291976,5378,5289,5256,561,7,21/07/13,10000,1,0.8,4,101260,50430,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_031,50,2,168.59576187096536,166.718262,125.999885,94.73491000000007,5.255027000000005,40.400515,0.31135400000000146,87.06833200000017,57.675151999999756,0,5378,5378,0.01682737757291976,5378,5289,3986,508,7,21/07/13,10000,1,0.8,4,101260,48549,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_061,50,2,165.59290273394436,163.10422,117.18640400000001,86.19636000000014,8.512770000000003,45.54292,0.36679399999999873,78.00158299999808,35.59402200000014,0,13682,13682,0.007362685907277081,13682,13582,8517,666,5,21/07/13,10000,1,0.8,4,120976,31303,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_061,50,2,173.40755734499544,171.26717200000002,114.530745,89.69479699999997,6.332137000000003,56.454539,0.27804199999999923,81.44470700000004,36.06158400000038,0,13682,13682,0.007362685907277081,13682,13582,11162,630,5,21/07/13,10000,1,0.8,4,120976,31185,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_091,50,2,189.02842371165752,184.01753399999998,130.97630099999998,68.55844299999981,9.790059,52.699245000000005,0.335093999999998,63.66040199999928,24.42455999999993,0,47349,47349,0.00116293821623963,47349,47294,13305,813,13,21/07/13,10000,1,0.8,4,116176,14090,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_061,50,4,391.41364177688956,382.364952,310.620501,212.11558600000038,2.8798299999999983,71.58223199999999,0.15857300000000407,175.02473600000042,90.15032100000316,0,7898,7898,0.0061146496807497255,7898,7850,25095,330,43,21/07/13,10000,1,0.8,4,64786,12627,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_066,40,2,420.17362700589,407.27313300000003,376.480042,212.70248800000076,3.4407159999999983,30.611176,0.17711200000000105,200.20956799999897,95.39298499999563,0,35279,35279,0.004241389125982311,35279,35130,41830,409,52,21/07/13,10000,1,0.8,4,68952,16073,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt040_066,40,2,518.0411366969347,501.134527,471.479011,271.9460249999992,3.3202110000000005,29.444138,0.20717799999999897,253.9093260000006,128.02401900000066,0,35279,35279,0.004241389125982311,35279,35130,55866,402,75,21/07/13,10000,1,0.8,4,68952,16038,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_086,50,2,474.50279211625457,461.81143399999996,393.432456,232.66464700000114,11.967574999999997,68.053653,0.3213350000000048,201.90237299999512,65.84215100000043,0,12557,12557,0.02280687464178489,12557,12277,65985,1037,51,21/07/13,10000,1,0.8,4,113546,32184,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_086,50,2,501.3779619606212,488.03932699999996,423.290822,251.60620999999978,13.673528999999988,64.51603800000001,0.22836399999999912,217.4111709999985,74.94661299999842,0,12557,12557,0.02288832776550555,12558,12277,69058,954,53,21/07/13,10000,1,0.8,4,113546,32047,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_116,50,2,744.0950191682205,723.0389720000001,665.603789,414.96330300000244,6.687024000000008,57.176611,0.25009000000000015,351.02323900000357,106.86002400001013,0,19608,19608,0.004250960307080617,19608,19525,119262,808,71,21/07/13,10000,1,0.8,4,99486,16211,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt050_116,50,2,1000.1247514486313,966.74982,918.5044170000001,557.7456500000026,9.798754000000002,47.853979,0.382753000000001,472.8622680000128,155.903977999991,0,19608,19608,0.0050704225349515785,19624,19525,169966,842,124,21/07/13,10000,1,0.8,4,99486,18300,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_051,100,4,1.1383777977898717,0.9935120000000001,0.12346000000000001,0.10525400000000007,0.10525699999999993,0.005471000000000004,0.783929,0.10520799999999997,0.09552300000000002,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,211884,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_051,100,4,1.1474892124533653,1.035652,0.14416799999999996,0.12394099999999997,0.12394400000000005,0.006196999999999994,0.816135,0.12386600000000003,0.11403500000000011,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,211884,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_076,100,4,1.104479136876762,1.00103,0.14625900000000014,0.12576799999999988,0.12577099999999997,0.0054470000000000005,0.809899,0.12569599999999992,0.11593799999999999,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,215486,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_076,100,4,1.1329132188111544,1.039491,0.162987,0.14180500000000007,0.14180700000000002,0.005960000000000007,0.833264,0.14173200000000008,0.12950899999999999,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,215486,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_026,100,4,93.94090725574642,93.4564,8.509492999999992,8.483162000000007,8.483165999999997,84.263574,0.6135160000000042,8.481467000000151,1.1641090000000105,0,141,141,0,141,141,407,407,0,21/07/13,10000,1,0.8,4,223354,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_101,100,4,1.0397255215793848,0.945587,0.14186700000000008,0.12157700000000005,0.12158099999999994,0.0052350000000000035,0.764956,0.12150800000000006,0.11190999999999995,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,220034,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_101,100,4,1.0297054359689355,0.954766,0.147293,0.12683899999999992,0.12684300000000004,0.005143000000000002,0.766382,0.12676600000000005,0.11697999999999997,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,220034,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_106,100,4,1.1558120613917708,1.060143,0.16571800000000003,0.1424399999999999,0.14244400000000002,0.005370999999999994,0.8503510000000001,0.14236499999999996,0.13127199999999983,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,251442,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_106,100,4,1.1572140865027905,1.070268,0.16580399999999995,0.14224499999999995,0.14224899999999996,0.005274000000000001,0.859602,0.142169,0.13105900000000004,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,251442,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_026,100,4,149.51260636840016,149.219624,7.860510000000005,7.830354,7.83035799999999,140.396073,0.8655660000000012,7.828418999999627,1.3186819999999955,0,141,141,0,141,141,387,387,0,21/07/13,10000,1,0.8,4,223354,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_006,100,4,236.23207587841898,235.63424400000002,18.306440999999978,18.258758,18.25876199999999,216.28292000000002,0.9822420000000136,18.25537100000011,3.277420000000035,0,16893,16893,0,16893,16893,605,605,0,21/07/13,10000,1,0.8,4,202332,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_006,100,4,270.3354470646009,269.700768,19.679423000000014,19.627601,19.627605999999986,249.128621,0.8264970000000176,19.62400400000115,3.8392290000000457,0,16893,16893,0,16893,16893,622,622,0,21/07/13,10000,1,0.8,4,202332,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_001,100,4,271.11546884663403,267.557104,108.040312,73.01785800000013,12.874320000000012,158.87210900000002,0.5879099999999937,69.09129999999979,39.284650999999826,0,2001,2001,0.005527638188177066,2001,1990,1736,790,3,21/07/13,10000,1,0.8,4,192376,146778,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_081,100,4,319.63423046004027,318.757498,74.109317,65.93852000000012,31.381896000000012,243.953926,0.6512220000000184,62.09605600000242,13.397287000000063,0,819,819,0.08620689643739138,819,754,2995,1528,3,21/07/13,10000,1,0.8,4,225432,121417,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_021,100,4,326.43554831203073,320.236208,167.973295,68.51332499999938,26.78036,151.609609,0.6049539999999922,68.2818169999978,6.952558000001176,0,237392,237392,1.684998041182679e-05,237393,237389,6024,1091,20,21/07/13,10000,1,0.8,4,216244,9134,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_001,100,4,335.022508462891,332.419471,166.39563799999996,110.37804600000001,16.703913999999997,165.24477199999998,0.7172659999999951,103.98134699999966,61.302041999999716,0,2001,2001,0.005527638188177066,2001,1990,1735,786,3,21/07/13,10000,1,0.8,4,192376,147755,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_046,100,4,356.1400194671005,353.54411400000004,208.783918,109.10339199999959,20.410729000000003,144.06925199999998,0.6269800000000032,108.13353400000076,19.96418999999898,0,219536,219536,4.55526907972379e-05,219536,219526,6325,986,4,21/07/13,10000,1,0.8,4,213482,15385,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_036,100,4,420.8175858762115,417.873986,204.69233900000003,123.80853000000008,22.797836000000018,212.482459,0.626576,120.08603499999967,66.21177499999908,0,30791,30791,0.0005849283462585731,30791,30773,2615,1162,2,21/07/13,10000,1,0.8,4,223610,55062,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_081,100,4,486.78402068372816,485.642523,111.78151300000002,100.82285700000006,44.20488500000005,373.04075500000005,0.7733409999999594,94.76668100000171,26.459003999999936,0,819,819,0.08620689643739138,819,754,3298,1621,3,21/07/13,10000,1,0.8,4,225432,114542,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_056,100,4,524.1081021670252,517.5125360000001,339.034754,254.6223810000004,16.697569999999985,177.785013,0.6320180000000164,232.35941199999954,110.69828500000042,0,3076,3076,0.0182058920826859,3076,3021,6847,928,6,21/07/13,10000,1,0.8,4,228968,140242,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_021,100,4,524.3072790112346,522.900167,76.34394100000003,46.24692499999958,35.83690999999999,445.636905,0.8723659999999995,46.233902,6.664507999999785,0,237392,237392,1.2637485308870093e-05,237392,237389,1256,1142,1,21/07/13,10000,1,0.8,4,216244,8109,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_036,100,4,582.8206345364451,579.726705,234.745743,135.71447900000015,31.931806999999992,344.12983,0.7786209999999869,132.88364200000092,71.42770599999983,0,30791,30791,0.0005849283462585731,30791,30773,2152,1108,2,21/07/13,10000,1,0.8,4,223610,54803,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_046,100,4,591.3135493826121,588.240137,241.553669,121.42441800000068,34.15730500000001,345.829161,0.7971869999999512,120.74877000000163,18.46423400000151,0,219536,219536,4.55526907972379e-05,219536,219526,4683,1003,4,21/07/13,10000,1,0.8,4,213482,15004,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_096,100,4,664.927158572711,657.481084,357.75602799999996,146.77754500000117,23.334787000000006,299.03668200000004,0.6569149999999695,145.19264899999865,24.795505999999648,0,133587,133587,0.00011978558380409227,133588,133572,11729,1193,28,21/07/13,10000,1,0.8,4,208532,14190,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_011,100,2,182.7471443330869,181.824895,23.828705000000014,23.800466,23.800468999999993,156.996057,0.972375999999997,23.795313000000533,4.718122999999991,0,93894,93894,0,93894,93894,1139,1139,0,21/07/13,10000,1,0.8,4,332022,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_011,100,2,205.27883910853416,203.9917,30.42211599999999,30.361361000000016,30.361365000000006,172.242747,1.2925940000000082,30.355762999999484,7.174028999999962,0,93894,93894,0,93894,93894,1054,1054,0,21/07/13,10000,1,0.8,4,332022,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_056,100,4,731.9438957124949,727.489614,497.548176,393.7031590000008,30.019784999999985,228.959609,0.9098940000000084,350.97469899999953,163.99832400000057,0,3076,3076,0.0182058920826859,3076,3021,6678,947,6,21/07/13,10000,1,0.8,4,228968,139206,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_026,100,2,83.45516225975007,82.388924,17.600693000000007,17.541253999999995,17.541259999999994,63.474059000000004,1.2853369999999984,17.53921399999993,2.302700999999999,0,92,92,0,92,92,414,414,0,21/07/13,10000,1,0.8,4,408390,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_001,100,2,477.04028419964015,472.593058,386.238723,308.7887249999996,22.932277999999997,85.335043,0.9802789999999959,273.5132529999994,124.64963899999952,0,3339,3339,0.007543753769600557,3339,3314,6169,901,4,21/07/13,10000,1,0.8,4,328070,229438,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_026,100,2,121.48644440434873,120.224284,18.78257099999999,18.721898999999993,18.721902999999998,99.618252,1.784008,18.719282000000007,3.832987000000003,0,92,92,0,92,92,435,435,0,21/07/13,10000,1,0.8,4,408390,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_096,100,4,897.494329222478,887.044447,466.00397799999996,169.25031099999973,22.282170000000008,420.391094,0.6126590000000078,168.15933899999646,29.656547000004707,0,133587,133587,0.00011978558380409227,133588,133572,12241,1107,26,21/07/13,10000,1,0.8,4,208532,14247,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_031,100,2,292.84170887898654,289.263011,96.62442199999998,61.713063000000034,42.837075,190.931057,1.6683510000000012,58.42992799999848,18.44777699999989,0,12729,12729,0.000314341846733647,12729,12725,1318,1138,1,21/07/13,10000,1,0.8,4,408630,194554,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_031,100,2,340.8244356364012,336.121201,132.49570599999998,85.14405099999993,55.051062,201.657332,1.9306439999999725,81.55293500000002,27.182364000000035,0,12729,12729,0.000314341846733647,12729,12725,1538,1193,1,21/07/13,10000,1,0.8,4,408630,196582,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_001,100,2,791.2221481567249,778.977853,669.5262459999999,604.2296750000002,30.514811999999992,107.944656,1.475718999999998,480.92620499999725,143.73573299999953,0,3339,3339,0.007543753769600557,3339,3314,9438,888,3,21/07/13,10000,1,0.8,4,328070,229215,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_041,100,4,1310.7045779414475,1298.716399,1091.059534,533.2402919999995,31.61686900000001,206.746182,0.8355470000000196,521.157856000005,167.2077619999957,0,126185,126185,0.0004360580353568853,126185,126130,18404,1036,16,21/07/13,10000,1,0.8,4,258358,29357,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_051,100,2,3.0570466574281454,2.661346,0.5979640000000002,0.5102740000000003,0.5102760000000002,0.005471000000000004,2.025392,0.510246,0.4623379999999999,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,397520,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_051,100,2,4.303514011204243,3.5785359999999997,0.891902,0.7625610000000003,0.7625660000000001,0.002343999999999999,2.653067,0.7622559999999998,0.7064180000000002,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,397520,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_016,100,2,1256.5148922801018,1247.4368359999999,962.894591,636.167934,69.77434499999998,283.058239,1.4428120000000035,611.0778389999912,81.82196899999872,0,209100,209100,0.00020090118531603237,209100,209058,48563,3155,5,21/07/13,10000,1,0.8,4,350432,30813,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_016,100,2,1478.6163068879396,1467.983554,1279.037206,784.8316770000016,89.64704699999999,187.53268699999998,1.370318999999995,751.1736249999924,137.4311829999998,0,209100,209100,0.00020090118531603237,209100,209058,56587,4474,7,21/07/13,10000,1,0.8,4,350432,33100,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_056,100,2,710.8832799382508,687.149472,521.905354,392.4612730000002,66.64891800000001,162.81626300000002,2.3789580000000115,361.14652600000113,179.34931200000037,0,5047,5047,0.012843668470230048,5047,4983,3998,1105,3,21/07/13,10000,1,0.8,4,443922,243063,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_021,100,2,1551.0537798907608,1538.8129410000001,1371.666672,431.31421700000396,64.733667,165.675826,1.4350750000000119,427.42789400001783,51.347193999999405,0,457836,457836,4.8054450060399956e-05,457836,457814,23004,2181,12,21/07/13,10000,1,0.8,4,297938,24446,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_056,100,2,621.9222833598033,609.5821249999999,422.062501,291.22283600000037,71.93126700000002,185.40586399999998,2.0674410000000023,275.61218299999825,144.98179599999952,0,5047,5047,0.012843668470230048,5047,4983,3423,1156,4,21/07/13,10000,1,0.8,4,443922,245556,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_021,100,2,1869.5484942998737,1855.576802,1648.834376,520.6322670000003,67.27336999999997,205.301507,1.4170100000000048,514.8548540000075,72.8430310000007,0,457836,457836,4.8054450060399956e-05,457836,457814,24193,2281,12,21/07/13,10000,1,0.8,4,297938,24660,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_016,100,4,2551.2853209320456,2530.3652370000004,2023.55048,1335.041157999996,66.51093400000002,505.855331,0.8972219999999993,1210.1423939999645,557.4055519999837,0,110219,110219,0.0009899011915051048,110221,110112,51990,2986,30,21/07/13,10000,1,0.8,4,208872,40321,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_091,100,4,2756.0805755173787,2718.946078,2444.871225,988.6450539999771,51.01415000000003,273.077641,0.9607659999999782,974.6549839999595,208.22649999999197,0,70606,70606,0.00043920546314302227,70613,70582,58265,1385,79,21/07/13,10000,1,0.8,4,232186,18680,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_076,100,2,3.9243264198303223,3.426049,0.7835809999999999,0.6758630000000001,0.6758679999999999,0.0065710000000000005,2.598143,0.6756470000000001,0.617569,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,411188,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_076,100,2,3.990601796656847,3.44205,0.886009,0.7752140000000001,0.7752179999999997,0.005142000000000001,2.523082,0.7750780000000002,0.70593,0,0,0,0,0,0,1,1,0,21/07/13,10000,1,0.8,4,411188,0,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_041,100,4,2803.0506784748286,2775.348482,2186.692951,968.9801860000038,40.27684599999998,587.457889,1.129287999999974,952.4726920000121,258.5849540000204,0,126185,126185,0.0004994846586815232,126193,126130,51624,986,37,21/07/13,10000,1,0.8,4,258358,31872,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_091,100,4,3057.8897875975817,2964.805122,2608.833231,1054.006569999987,58.33462099999997,355.046001,0.893429000000026,1040.064457999994,261.6936000000029,0,70606,70606,0.0004108696268112144,70611,70582,53979,1266,75,21/07/13,10000,1,0.8,4,232186,17991,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
wt100_071,100,2,523.1019302774221,465.184616,230.17182300000002,126.02743100000029,103.406781,232.981546,1.9985269999999957,124.68654300000034,24.677929999999947,0,327305,327305,1.5276504735669795e-05,327305,327300,3773,2535,2,21/07/13,10000,1,0.8,4,373954,7885,8,0.5,true,false,false,0,0,0,0,0,0,0,110,0,0,0
