NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,refinement
wt050_121,50,2,62.183219264261425,61.675336000000001,2.8381960000000035,2.832577999999998,2.8325810000000047,58.612110000000001,0.21711899999999673,1.9527819999999849,0.81981499999997709,0,41696,41696,0,41696,41696,618,618,0,21/06/18,15000,1,0.80000000000000004,4,49648,0,20,0.40000000000000002,false
wt050_121,50,2,70.102309790439904,69.628636999999998,6.510745,6.5001309999999961,6.5001350000000073,62.879522000000001,0.22918700000000314,3.4492529999997714,1.575991999999971,0,41696,41696,0,41696,41696,841,841,0,21/06/18,15000,1,0.80000000000000004,4,49648,0,20,0.5,false
wt050_121,50,2,64.560315572656691,64.075406999999998,6.3584589999999963,6.3483179999999919,6.3483210000000057,57.453648000000001,0.25501899999999722,3.6158729999999153,1.6527220000000042,0,41696,41696,0,41696,41696,1039,1039,0,21/06/18,15000,1,0.80000000000000004,4,49648,0,20,0.59999999999999998,false
wt050_121,50,2,59.699056698009372,59.132965999999996,6.6568880000000021,6.6429219999999987,6.6429260000000028,52.247441000000002,0.22201499999999896,3.4939190000001119,1.5746419999999901,0,41696,41696,0,41696,41696,916,916,0,21/06/18,15000,1,0.80000000000000004,4,49648,0,20,0.80000000000000004,false
wt050_001,50,4,53.015508335083723,52.770626,3.8584990000000019,2.7187880000000177,1.0782939999999996,48.767478999999994,0.13705999999999818,1.6670100000000119,1.0261590000000282,0,785,785,0.010296010282759317,785,777,471,205,3,21/06/18,15000,1,0.80000000000000004,4,24669,12854,20,0.20000000000000001,false
wt050_001,50,4,59.844008506275713,59.557606,3.8442249999999945,2.6017219999999952,0.90699800000000153,55.583230999999998,0.12134600000000262,1.5215279999999964,0.97569800000003681,0,785,785,0.010296010282759317,785,777,506,207,3,21/06/18,15000,1,0.80000000000000004,4,24669,12854,20,0.40000000000000002,false
wt050_001,50,4,50.525785183534026,50.258424999999995,4.1358319999999935,2.8169130000000138,0.6976760000000013,46.022843999999999,0.096386000000002525,1.7385590000000022,1.0619069999999837,0,785,785,0.010296010282759317,785,777,690,198,4,21/06/18,15000,1,0.80000000000000004,4,24669,12857,20,0.5,false
wt050_001,50,4,43.174578723497689,42.938693999999998,3.4787509999999955,2.4803540000000126,0.65918399999999622,39.371634,0.084184999999997956,1.5376740000000026,0.97315199999995627,0,785,785,0.010296010282759317,785,777,627,197,3,21/06/18,15000,1,0.80000000000000004,4,24669,12857,20,0.59999999999999998,false
wt050_001,50,4,55.602311990223825,55.292445000000001,4.9598870000000019,2.9776349999999852,0.90884799999999899,50.212862999999999,0.11120799999999775,1.8215309999999292,1.151454999999892,0,785,785,0.010296010282759317,785,777,492,208,4,21/06/18,15000,1,0.80000000000000004,4,24669,12854,20,0.80000000000000004,false
wt050_006,50,4,95.300536263734102,94.918638000000001,10.476809999999986,7.2771669999999773,1.2519009999999895,84.337816000000004,0.09893300000000238,4.4978519999996251,3.2595890000002186,0,8317,8317,0.0022897083631851401,8317,8298,1130,327,3,21/06/18,15000,1,0.80000000000000004,4,26973,7070,20,0.20000000000000001,false
wt050_006,50,4,166.63235570862889,164.58487600000001,91.57164800000001,60.067772999999974,1.1347260000000006,72.908388000000002,0.099603000000001884,33.541149999999917,25.723289000000733,0,8317,8317,0.0022897083631851401,8317,8298,10551,305,35,21/06/18,15000,1,0.80000000000000004,4,26973,7045,20,0.40000000000000002,false
wt050_006,50,4,172.7524224165827,170.72206,95.257980000000003,63.35447899999977,1.1886040000000122,75.376957000000004,0.08366399999999885,32.314553999999106,23.840341999999751,0,8317,8317,0.0022897083631851401,8317,8298,12319,278,42,21/06/18,15000,1,0.80000000000000004,4,26973,7103,20,0.5,false
wt050_006,50,4,109.24483812227845,108.502701,31.867684999999994,21.380584999999996,1.8696779999999933,76.484024999999988,0.14761299999999267,11.551478999999617,8.5219760000001941,0,8317,8317,0.0022897083631851401,8317,8298,3522,311,13,21/06/18,15000,1,0.80000000000000004,4,26973,7029,20,0.59999999999999998,false
wt050_006,50,4,148.23673656117171,146.72218700000002,61.961341000000019,41.438752000000022,1.4411050000000074,84.641802999999996,0.10958999999999719,22.539009999998626,16.268379000000124,0,8317,8317,0.0022897083631851401,8317,8298,10453,299,39,21/06/18,15000,1,0.80000000000000004,4,26973,7105,20,0.80000000000000004,false
wt050_011,50,4,77.399655517190695,77.230239000000012,1.6803900000000027,1.5131210000000124,0.94431900000000724,75.457340000000002,0.085137000000003127,0.61781199999973069,0.30427699999999902,0,12879,12879,0.000621552326888233,12879,12871,503,283,2,21/06/18,15000,1,0.80000000000000004,4,24599,3601,20,0.20000000000000001,false
wt050_011,50,4,80.503156810067594,80.301490000000001,3.9470489999999927,3.0778899999999965,1.1357309999999927,76.234311000000005,0.11473499999999603,1.2704169999998669,0.7484859999999145,0,12879,12879,0.000621552326888233,12879,12871,1006,310,3,21/06/18,15000,1,0.80000000000000004,4,24599,3616,20,0.40000000000000002,false
wt050_011,50,4,72.495364516042173,72.279741000000001,5.2664369999999963,4.0412110000000325,1.7005020000000002,66.878955000000005,0.12724800000000869,1.8319470000001985,1.1367029999999261,0,12879,12879,0.000621552326888233,12879,12871,811,309,3,21/06/18,15000,1,0.80000000000000004,4,24599,3612,20,0.5,false
wt050_011,50,4,97.997344887815416,97.672009000000003,4.7608040000000074,3.6608969999999914,1.4685729999999921,92.779657999999998,0.12808099999999456,1.3896160000000179,0.86540700000020365,0,12879,12879,0.000621552326888233,12879,12871,851,310,2,21/06/18,15000,1,0.80000000000000004,4,24599,3610,20,0.59999999999999998,false
wt050_011,50,4,71.342437983490527,71.077517,3.6273959999999903,2.9141400000000033,1.3020810000000012,67.342680999999999,0.10053800000000024,1.2912659999996805,0.67665899999992973,0,12879,12879,0.000621552326888233,12879,12871,874,297,2,21/06/18,15000,1,0.80000000000000004,4,24599,3616,20,0.80000000000000004,false
wt050_016,50,4,56.742929787375033,56.586768000000006,1.5806049999999985,1.5717319999999972,1.5717339999999993,54.908974000000001,0.094990000000002794,0.56585799999989916,0.29657599999999462,0,25376,25376,0,25376,25376,372,372,0,21/06/18,15000,1,0.80000000000000004,4,23723,0,20,0.20000000000000001,false
wt050_016,50,4,67.054380289278924,66.885750000000002,1.8835249999999917,1.8756429999999966,1.8756450000000058,64.908872000000002,0.086415999999999826,0.79177000000017017,0.39737700000006271,0,25376,25376,0,25376,25376,447,447,0,21/06/18,15000,1,0.80000000000000004,4,23723,0,20,0.40000000000000002,false
wt050_016,50,4,77.564692982472479,77.390956000000003,1.4852130000000017,1.476073999999997,1.4760760000000062,75.815951999999996,0.084343000000004054,0.76228000000025986,0.4513250000000113,0,25376,25376,0,25376,25376,377,377,0,21/06/18,15000,1,0.80000000000000004,4,23723,0,20,0.5,false
wt050_016,50,4,60.82401255518198,60.705842999999994,1.972132000000002,1.9586659999999938,1.9586690000000004,58.603169999999999,0.12458800000000281,0.80712600000003221,0.43763800000000685,0,25376,25376,0,25376,25376,325,325,0,21/06/18,15000,1,0.80000000000000004,4,23723,0,20,0.59999999999999998,false
wt050_016,50,4,57.361764617264271,57.178677,1.3270999999999944,1.2779249999999962,1.2265110000000021,55.761479999999999,0.086618999999998891,0.70451700000003115,0.48134599999999494,0,25376,25376,3.9408866993520833e-05,25376,25375,289,266,1,21/06/18,15000,1,0.80000000000000004,4,23723,817,20,0.80000000000000004,false
wt050_021,50,4,45.414228898473084,45.217845999999994,1.7994960000000049,1.792665999999997,1.7926690000000036,43.309326999999996,0.1052180000000007,0.72689599999996091,0.37616699999997394,0,59440,59440,0,59440,59440,593,593,0,21/06/18,15000,1,0.80000000000000004,4,26292,0,20,0.20000000000000001,false
wt050_021,50,4,66.727818981744349,66.551260999999997,2.4394889999999947,2.429427000000004,2.4294309999999939,63.975982000000002,0.12825099999999168,0.94326100000021995,0.52009599999999523,0,59440,59440,0,59440,59440,474,474,0,21/06/18,15000,1,0.80000000000000004,4,26292,0,20,0.40000000000000002,false
wt050_021,50,4,67.458708134479821,67.265827999999999,3.1809259999999995,3.1690219999999982,3.1690260000000023,63.938637,0.1416720000000069,1.3060639999999921,0.71358900000002734,0,59440,59440,0,59440,59440,493,493,0,21/06/18,15000,1,0.80000000000000004,4,26292,0,20,0.5,false
wt050_021,50,4,51.802108633331954,51.672961000000001,2.1127499999999984,2.1063249999999982,2.1063270000000003,49.460008999999999,0.096938999999998998,0.88918799999996878,0.44055700000000542,0,59440,59440,0,59440,59440,593,593,0,21/06/18,15000,1,0.80000000000000004,4,26292,0,20,0.59999999999999998,false
wt050_021,50,4,40.227032717317343,40.070363,1.8324700000000007,1.8236610000000013,1.8236640000000008,38.145602999999994,0.084978999999997029,0.68377099999997171,0.3510130000000089,0,59440,59440,0,59440,59440,417,417,0,21/06/18,15000,1,0.80000000000000004,4,26292,0,20,0.80000000000000004,false
wt050_026,50,4,42.435158146545291,42.276161000000002,0.6291129999999967,0.62469900000000678,0.62470000000000425,41.571080000000002,0.068626000000001852,0.35739000000008048,0.054976000000003467,0,54,54,0,54,54,222,222,0,21/06/18,15000,1,0.80000000000000004,4,23982,0,20,0.20000000000000001,false
wt050_026,50,4,52.775803501717746,52.633524999999999,0.98406700000000313,0.97605700000000439,0.97606099999999429,51.511028000000003,0.13075200000000109,0.58618199999996534,0.10706799999999816,0,54,54,0,54,54,218,218,0,21/06/18,15000,1,0.80000000000000004,4,23982,0,20,0.40000000000000002,false
wt050_026,50,4,41.662031378597021,41.537908000000002,0.59081400000000173,0.58529400000000464,0.58529599999999959,40.847005000000003,0.092897999999998149,0.33888200000006918,0.061736000000003344,0,54,54,0,54,54,211,211,0,21/06/18,15000,1,0.80000000000000004,4,23982,0,20,0.5,false
wt050_026,50,4,54.467076655477285,54.263952000000003,0.7772549999999967,0.77198800000000034,0.77199099999999987,53.388038000000002,0.091264000000002454,0.49055900000002595,0.039194999999999425,0,54,54,0,54,54,228,228,0,21/06/18,15000,1,0.80000000000000004,4,23982,0,20,0.59999999999999998,false
wt050_026,50,4,55.896513554267585,55.767942999999995,0.86664500000000544,0.85803200000000146,0.85803399999999641,54.763877000000001,0.12925999999999505,0.43113000000002444,0.088029999999989172,0,54,54,0,54,54,230,230,0,21/06/18,15000,1,0.80000000000000004,4,23982,0,20,0.80000000000000004,false
wt050_031,50,4,87.3571313675493,87.248373000000001,1.2127890000000008,1.202487000000005,1.2024899999999974,85.891805000000005,0.13558300000001111,0.63395099999996773,0.30403400000001568,0,3061,3061,0,3061,3061,240,240,0,21/06/18,15000,1,0.80000000000000004,4,26835,0,20,0.20000000000000001,false
wt050_031,50,4,84.831422912888229,84.631977000000006,1.7971000000000004,1.7876470000000069,1.7876509999999968,82.688175999999999,0.14267300000000205,1.1535039999999981,0.56102599999998404,0,3061,3061,0,3061,3061,282,282,0,21/06/18,15000,1,0.80000000000000004,4,26835,0,20,0.40000000000000002,false
wt050_031,50,4,72.17464981880039,72.013086000000001,1.4166029999999949,1.4053409999999928,1.405344999999997,70.45207400000001,0.13856499999999983,0.87513800000000685,0.38033100000001241,0,3061,3061,0,3061,3061,259,259,0,21/06/18,15000,1,0.80000000000000004,4,26835,0,20,0.5,false
wt050_031,50,4,60.714030563831329,60.541499999999999,1.0978619999999992,1.0905589999999989,1.090562999999996,59.331375999999999,0.10161000000000087,0.74289899999997999,0.28095600000001042,0,3061,3061,0,3061,3061,252,252,0,21/06/18,15000,1,0.80000000000000004,4,26835,0,20,0.59999999999999998,false
wt050_031,50,4,72.212193217128515,72.07848700000001,1.010778000000002,1.0053949999999929,1.0053990000000113,70.954211999999998,0.10252699999999493,0.59575700000000609,0.25146499999999605,0,3061,3061,0,3061,3061,279,279,0,21/06/18,15000,1,0.80000000000000004,4,26835,0,20,0.80000000000000004,false
wt050_036,50,4,98.067894538864493,97.847701000000001,3.1545849999999973,2.842366000000041,2.3440820000000002,94.525125000000003,0.16413299999999253,1.2421910000000196,0.664032999999975,0,10796,10796,0.00018528812301414784,10796,10794,521,293,3,21/06/18,15000,1,0.80000000000000004,4,28996,2147,20,0.20000000000000001,false
wt050_036,50,4,74.10264040902257,73.933806000000004,1.7076479999999918,1.6009350000000211,1.4426699999999926,72.110782999999998,0.10933200000000909,0.80545400000004008,0.36852899999998101,0,10796,10796,9.2635479380024497e-05,10796,10795,423,337,2,21/06/18,15000,1,0.80000000000000004,4,28996,1701,20,0.40000000000000002,false
wt050_036,50,4,105.67587975785136,105.41369400000001,1.3253270000000015,1.2001990000000262,0.96516400000000147,103.975297,0.10799800000000914,0.72677799999992487,0.32205999999997914,0,10796,10796,9.2635479380024497e-05,10796,10795,389,256,2,21/06/18,15000,1,0.80000000000000004,4,28996,1752,20,0.5,false
wt050_036,50,4,89.411586702801287,89.138791000000012,1.4274060000000048,1.3648270000000053,1.2850569999999948,87.586334999999991,0.11760299999998836,0.7092500000000399,0.26832099999998604,0,10796,10796,9.2635479380024497e-05,10796,10795,339,291,1,21/06/18,15000,1,0.80000000000000004,4,28996,1701,20,0.59999999999999998,false
wt050_036,50,4,85.980815061368048,85.761803999999998,2.9917429999999996,2.658221999999995,2.1677869999999899,82.615367000000006,0.14662700000000939,1.2042579999999816,0.6536150000000589,0,10796,10796,0.00018528812301414784,10796,10794,512,296,3,21/06/18,15000,1,0.80000000000000004,4,28996,1742,20,0.80000000000000004,false
wt050_041,50,4,62.104768633842468,61.766214000000005,11.454463000000004,9.014696999999984,2.9423999999999992,50.182411999999999,0.12547500000000156,3.7067610000000499,2.3977989999999565,0,21806,21806,0.0010558692557932393,21806,21783,2601,388,9,21/06/18,15000,1,0.80000000000000004,4,29661,3566,20,0.20000000000000001,false
wt050_041,50,4,104.60001850966364,103.970142,21.512422999999998,15.301567999999961,1.6723579999999885,82.324914000000007,0.12315099999999291,6.0142219999997195,4.1095439999999286,0,21806,21806,0.0010558692557932393,21806,21783,5705,312,16,21/06/18,15000,1,0.80000000000000004,4,29661,3588,20,0.40000000000000002,false
wt050_041,50,4,85.142474326305091,84.760441,12.734229999999997,9.8661649999999952,3.5043629999999979,71.864524000000003,0.15789100000000644,4.5380750000003189,3.0870130000001836,0,21806,21806,0.0010558692557932393,21806,21783,1706,343,6,21/06/18,15000,1,0.80000000000000004,4,29661,3565,20,0.5,false
wt050_041,50,4,82.520495065487921,82.221108000000001,11.318365,8.903759999999977,2.8189700000000073,70.757255999999998,0.13797099999999318,4.2279259999998828,2.8876619999999917,0,21806,21806,0.0010558692557932393,21806,21783,2003,349,5,21/06/18,15000,1,0.80000000000000004,4,29661,3604,20,0.59999999999999998,false
wt050_041,50,4,91.687219319865108,91.045501999999999,27.637781000000004,19.760850000000048,3.1403959999999955,63.234004999999996,0.16644300000000101,9.1357119999999981,6.4966719999995561,0,21806,21806,0.0010558692557932393,21806,21783,5209,407,13,21/06/18,15000,1,0.80000000000000004,4,29661,3580,20,0.80000000000000004,false
wt050_046,50,4,68.582835242152214,68.264396000000005,3.4804949999999906,3.2643010000000174,2.8827249999999935,64.633823000000007,0.14495000000000857,1.4387900000000258,0.81204399999997179,0,44455,44455,6.7488526948900193e-05,44455,44452,562,418,2,21/06/18,15000,1,0.80000000000000004,4,26540,1413,20,0.20000000000000001,false
wt050_046,50,4,41.583208751864731,41.412858999999997,3.1818760000000026,2.915319000000018,2.1659739999999985,38.140396000000003,0.084771000000003482,0.8222480000000516,0.43873800000000784,0,44455,44455,6.7488526948900193e-05,44455,44452,873,402,3,21/06/18,15000,1,0.80000000000000004,4,26540,1366,20,0.40000000000000002,false
wt050_046,50,4,49.596193537116051,49.430951999999998,3.0944790000000069,2.9726989999999986,2.8075339999999969,46.240387999999996,0.092706999999997208,0.82669600000001964,0.46322799999997955,0,44455,44455,6.7488526948900193e-05,44455,44452,434,346,2,21/06/18,15000,1,0.80000000000000004,4,26540,1219,20,0.5,false
wt050_046,50,4,61.689606003463268,61.485050999999999,2.9570709999999991,2.7910459999999944,2.257710000000003,58.431187999999999,0.093130000000002156,1.1372280000000075,0.58471299999997939,0,44455,44455,6.7488526948900193e-05,44455,44452,756,444,3,21/06/18,15000,1,0.80000000000000004,4,26540,1367,20,0.59999999999999998,false
wt050_046,50,4,61.922782940790057,61.678610999999997,2.7511050000000026,2.6131460000000004,2.4122999999999948,58.777333999999996,0.14228600000000569,1.3191330000000079,0.70549399999999451,0,44455,44455,6.7488526948900193e-05,44455,44452,594,458,2,21/06/18,15000,1,0.80000000000000004,4,26540,1086,20,0.80000000000000004,false
wt050_051,50,4,0.18002394773066044,0.155055,0.030237000000000014,0.023925000000000002,0.023928999999999978,0.00077199999999999838,0.11670799999999999,0.023790000000000006,0.018560999999999994,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,25194,0,20,0.20000000000000001,false
wt050_051,50,4,0.15015927329659462,0.14253099999999999,0.029885999999999996,0.025459000000000009,0.025461000000000011,0.0011669999999999996,0.10729,0.025277999999999995,0.019273000000000012,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,25194,0,20,0.40000000000000002,false
wt050_051,50,4,0.20524918381124735,0.18576699999999999,0.037412000000000001,0.030895000000000006,0.03089900000000001,0.0016629999999999995,0.13848600000000003,0.030690999999999996,0.024403000000000008,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,25194,0,20,0.5,false
wt050_051,50,4,0.15011471230536699,0.138601,0.026283000000000001,0.022209999999999994,0.022211999999999996,0.0011509999999999992,0.102394,0.022051000000000015,0.01669000000000001,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,25194,0,20,0.59999999999999998,false
wt050_051,50,4,0.19460177421569824,0.16181000000000001,0.027422000000000002,0.020992000000000011,0.020995000000000014,0.00085999999999999965,0.12928100000000001,0.020827000000000012,0.015103000000000005,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,25194,0,20,0.80000000000000004,false
wt050_056,50,4,51.97526943590492,51.798754000000002,6.5829730000000026,4.7652820000000133,0.85266200000000225,45.099094000000001,0.10793899999999468,3.3889099999998606,2.1365130000000292,0,570,570,0.059479553792788936,570,538,811,185,4,21/06/18,15000,1,0.80000000000000004,4,26349,11773,20,0.20000000000000001,false
wt050_056,50,4,74.991295158863068,74.545943000000008,8.3683490000000091,5.7850860000000353,0.93992300000000739,66.043956000000009,0.12624499999999728,3.9440590000000242,2.5836259999999811,0,570,570,0.059479553792788936,570,538,911,182,4,21/06/18,15000,1,0.80000000000000004,4,26349,11773,20,0.40000000000000002,false
wt050_056,50,4,78.445702494122088,77.980621999999997,9.2573950000000025,6.1568879999999524,0.7937870000000089,68.600597000000008,0.11526399999999626,3.5798089999998837,2.3905239999998997,0,570,570,0.059479553792788936,570,538,1040,192,4,21/06/18,15000,1,0.80000000000000004,4,26349,11825,20,0.5,false
wt050_056,50,4,62.605649065226316,62.276257000000001,7.5979760000000027,5.4293830000000014,0.71034300000000172,54.567405000000001,0.10325499999999721,3.6331900000000203,2.2615109999999916,0,570,570,0.059479553792788936,570,538,1015,183,4,21/06/18,15000,1,0.80000000000000004,4,26349,11831,20,0.59999999999999998,false
wt050_056,50,4,65.559716392308474,65.119,10.150624000000001,7.1748410000000078,0.85977299999999701,54.848388999999997,0.1126339999999999,5.2173800000000057,3.318756000000171,0,570,570,0.059479553792788936,570,538,1078,200,4,21/06/18,15000,1,0.80000000000000004,4,26349,11773,20,0.80000000000000004,false
wt050_061,50,4,707.24800130166113,696.65664800000002,612.59148100000004,405.38420300000286,2.171496999999988,83.904128,0.15330600000000061,229.27048300000646,175.64169800000209,0,7898,7898,0.0061146496807497255,7898,7850,73430,298,188,21/06/18,15000,1,0.80000000000000004,4,32396,6466,20,0.20000000000000001,false
wt050_061,50,4,528.69685211032629,521.04092600000001,438.45902500000005,288.07678799999911,1.1313419999999894,82.455946999999995,0.12154900000000168,164.1672380000021,127.71640799999594,0,7898,7898,0.0061146496807497255,7898,7850,50219,230,123,21/06/18,15000,1,0.80000000000000004,4,32396,6531,20,0.40000000000000002,false
wt050_061,50,4,642.6646520216018,634.49388399999998,518.56253800000002,352.93314900000257,1.5562280000000044,115.816693,0.11093700000000695,218.63336099999322,168.3747120000024,0,7898,7898,0.0061146496807497255,7898,7850,52323,222,126,21/06/18,15000,1,0.80000000000000004,4,32396,6419,20,0.5,false
wt050_061,50,4,460.77161894366145,454.88915800000001,359.84467799999999,243.77597100000065,1.7395309999999995,94.906863000000001,0.13394600000000878,149.77539800000136,118.3351900000025,0,7898,7898,0.0061146496807497255,7898,7850,33462,279,84,21/06/18,15000,1,0.80000000000000004,4,32396,6481,20,0.59999999999999998,false
wt050_061,50,4,510.46723866648972,504.42459199999996,415.03885600000001,281.60221200000171,2.2248069999999984,89.255658999999994,0.12219699999999989,181.06938500000413,143.69362100000387,0,7898,7898,0.0061146496807497255,7898,7850,34154,306,88,21/06/18,15000,1,0.80000000000000004,4,32396,6546,20,0.80000000000000004,false
wt050_066,50,4,80.865655571222305,80.674508000000003,2.2734579999999909,2.26128700000001,2.2612909999999999,78.303963999999993,0.089271999999994023,0.50610099999990155,0.28059599999998852,0,23138,23138,0,23138,23138,409,409,0,21/06/18,15000,1,0.80000000000000004,4,23722,0,20,0.20000000000000001,false
wt050_066,50,4,80.919890822842717,80.711656000000005,3.8140709999999984,3.7977280000000064,3.7977319999999963,76.77920300000001,0.11043300000000045,1.0417850000001323,0.62493899999995506,0,23138,23138,0,23138,23138,507,507,0,21/06/18,15000,1,0.80000000000000004,4,23722,99,20,0.40000000000000002,false
wt050_066,50,4,83.237677060998976,83.073999999999998,3.3085959999999943,3.2989309999999961,3.2989350000000002,79.647997000000004,0.10933199999999488,1.1485950000000855,0.67177399999997078,0,23138,23138,0,23138,23138,573,573,0,21/06/18,15000,1,0.80000000000000004,4,23722,0,20,0.5,false
wt050_066,50,4,73.676393749192357,73.429856000000001,3.4785289999999947,3.4710419999999971,3.471043999999992,69.871938999999998,0.075611000000009199,1.2735279999999847,0.68772299999997699,0,23138,23138,0,23138,23138,473,473,0,21/06/18,15000,1,0.80000000000000004,4,23722,0,20,0.59999999999999998,false
wt050_066,50,4,81.130834324285388,80.850301000000002,4.4678030000000035,4.4550929999999909,4.455096999999995,76.267620999999991,0.11100199999999916,1.6874440000000845,0.92704099999997425,0,23138,23138,0,23138,23138,558,558,0,21/06/18,15000,1,0.80000000000000004,4,23722,0,20,0.80000000000000004,false
wt050_071,50,4,84.881298130378127,84.133539999999996,29.748108000000002,20.276603999999985,2.2780020000000007,54.261949000000001,0.11971999999999383,9.0197359999997957,6.8804880000002484,0,42645,42645,0.00046920821113268722,42645,42625,4364,327,11,21/06/18,15000,1,0.80000000000000004,4,25627,3456,20,0.20000000000000001,false
wt050_071,50,4,103.33091954514384,102.485557,30.933420999999996,20.685410000000005,2.6778290000000027,71.413113999999993,0.12889900000000409,8.859534000000707,6.6195630000001415,0,42645,42645,0.00046920821113268722,42645,42625,4746,399,12,21/06/18,15000,1,0.80000000000000004,4,25627,3531,20,0.40000000000000002,false
wt050_071,50,4,97.969897735863924,97.177118000000007,23.964764000000002,16.667168999999944,1.6231500000000096,73.106459000000001,0.097604000000004021,8.2045499999993012,5.9474309999995114,0,42645,42645,0.00046920821113268722,42645,42625,4769,323,17,21/06/18,15000,1,0.80000000000000004,4,25627,3528,20,0.5,false
wt050_071,50,4,73.64673459995538,72.828540000000004,30.329805000000007,20.685293999999949,2.4997889999999998,42.391785999999996,0.10257699999999659,8.8979379999995558,6.3839429999997606,0,42645,42645,0.00046920821113268722,42645,42625,5097,390,13,21/06/18,15000,1,0.80000000000000004,4,25627,3493,20,0.59999999999999998,false
wt050_071,50,4,95.155079063028097,94.449719000000002,27.348327999999995,18.685678999999993,2.5846520000000055,66.956221999999997,0.14127999999999474,7.7815119999998217,5.9483040000003342,0,42645,42645,0.00046920821113268722,42645,42625,4291,291,11,21/06/18,15000,1,0.80000000000000004,4,25627,3429,20,0.80000000000000004,false
wt050_076,50,4,0.22949274536222219,0.20113400000000001,0.044259999999999994,0.037380000000000024,0.037383,0.00076499999999999832,0.15254400000000001,0.037149999999999989,0.028931000000000012,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,30362,0,20,0.20000000000000001,false
wt050_076,50,4,0.23534441273659468,0.19544599999999998,0.038323999999999997,0.034796000000000021,0.034799999999999998,0.0010019999999999994,0.152368,0.034568000000000015,0.026854000000000017,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,30362,0,20,0.40000000000000002,false
wt050_076,50,4,0.21364477183669806,0.18021800000000002,0.036017000000000021,0.029645000000000005,0.029648000000000008,0.0015120000000000012,0.13750700000000002,0.029497000000000023,0.023261999999999977,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,30362,0,20,0.5,false
wt050_076,50,4,0.21348145604133606,0.19678700000000002,0.032505000000000006,0.026862000000000025,0.026863000000000026,0.0018120000000000011,0.15684199999999998,0.026840000000000003,0.022642999999999996,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,30362,0,20,0.59999999999999998,false
wt050_076,50,4,0.21357438806444407,0.18466199999999999,0.036406999999999995,0.029900999999999983,0.029902999999999985,0.001520999999999998,0.141156,0.029746999999999996,0.02340399999999998,0,0,0,0,0,0,1,1,0,21/06/18,15000,1,0.80000000000000004,4,30362,0,20,0.80000000000000004,false
wt050_081,50,4,83.595095542259514,83.420989000000006,1.5620249999999913,1.4167240000000021,0.97769599999999457,81.734499,0.11705999999999506,0.92198100000001659,0.37095599999999251,0,495,495,0.035564853482081896,495,478,309,235,1,21/06/18,15000,1,0.80000000000000004,4,31663,11048,20,0.20000000000000001,false
wt050_081,50,4,77.539176918566227,77.379051000000004,1.5633250000000061,1.4168269999999836,1.0298400000000072,75.701149999999998,0.11052499999999554,0.89886100000012448,0.35736500000002991,0,495,495,0.035564853482081896,495,478,286,236,1,21/06/18,15000,1,0.80000000000000004,4,31663,11048,20,0.40000000000000002,false
wt050_081,50,4,88.446576443500817,87.965807999999996,3.0317070000000115,2.7563099999999991,1.8344579999999979,84.750616999999991,0.17959799999999859,1.8603160000000827,0.93990199999998936,0,495,495,0.035564853482081896,495,478,295,245,1,21/06/18,15000,1,0.80000000000000004,4,31663,11036,20,0.5,false
wt050_081,50,4,64.40136447083205,64.283466000000004,2.0897989999999993,1.872632000000003,1.3620190000000036,62.028451000000004,0.15701700000000329,0.97735099999998454,0.42784000000001043,0,495,495,0.035564853482081896,495,478,316,242,1,21/06/18,15000,1,0.80000000000000004,4,31663,11036,20,0.59999999999999998,false
wt050_081,50,4,75.391829903237522,75.171796000000001,2.0144779999999969,1.8409140000000122,1.4494650000000036,73.035139999999998,0.1183990000000108,0.99413200000000757,0.44921800000003032,0,495,495,0.035564853482081896,495,478,261,225,1,21/06/18,15000,1,0.80000000000000004,4,31663,12546,20,0.80000000000000004,false
wt050_086,50,4,199.41236153896898,196.68015600000001,120.86992799999999,81.022026999999667,1.5340499999999935,75.672568999999996,0.12989699999999971,43.628142999999568,32.926810000001083,0,8369,8369,0.0049231508159314182,8369,8328,20597,278,62,21/06/18,15000,1,0.80000000000000004,4,29955,3484,20,0.20000000000000001,false
