n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time
50,4,wt050_046,53.34487157,53.34725,6.3919,6.37468,6.39175,46.81548,0.12934,6.37148,0.10576,6.75E-05,44452,44455,6.75E-05,44455,44452,436,436,794274,37237,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_056,50.58629765,50.58856,1.3009,1.27345,1.30077,49.1202,0.15984,1.26477,0.05424,0.059479554,538,570,0.059479554,570,538,177,177,52696,23088,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_056,51.49599937,51.4983,0.36163,0.33327,0.36156,51.12684,0.00217,0.33284,0.00204,0.059479554,538,570,0.059479554,570,538,152,152,30287,15475,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_071,46.41631009,46.41838,3.72028,3.70185,3.72016,42.56148,0.12616,3.69911,0.06231,0.000469208,42625,42645,0.000469208,42645,42625,298,298,784540,48496,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_066,51.47456699,51.47686,2.77068,2.74562,2.76425,48.59463,0.10088,2.74348,0.04764,0,23138,23138,0,23138,23138,291,291,631824,27261,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_036,82.31423767,82.31792,5.23089,5.20095,5.23077,76.88426,0.19157,5.19778,0.15805,0.000185288,10794,10796,0.000185288,10796,10794,248,248,814568,40916,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_066,54.65965156,54.66209,2.35872,2.33736,2.35609,52.18592,0.10614,2.33413,0.0294,0,23138,23138,0,23138,23138,479,479,47436,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_066,56.140342,56.14285,0.86906,0.85024,0.86901,55.26189,0.00134,0.84966,0.00134,0.000389122,23129,23138,0.000389122,23138,23129,329,329,26687,1890,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_071,57.02682631,57.02937,2.02136,1.99291,2.02124,54.8195,0.17774,1.98993,0.03468,0.000469208,42625,42645,0.000469208,42645,42625,322,322,51240,6359,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_081,53.49440899,53.4968,1.51136,1.49411,1.51126,51.83743,0.13739,1.48702,0.05466,0.035564853,478,495,0.035564853,495,478,225,225,63324,25153,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_081,53.77392343,53.77632,1.66077,1.63384,1.66065,51.92462,0.18316,1.6237,0.08062,0.035564853,478,495,0.035564853,495,478,252,252,63324,21492,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_071,61.86054201,61.8633,1.80443,1.78553,1.80431,59.89718,0.1541,1.78278,0.0302,0.000586579,42620,42645,0.000586579,42645,42620,280,280,51240,7160,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_061,70.11174528,70.11488,2.58134,2.55175,2.58124,67.32502,0.19809,2.54535,0.0556,0.007012623,7843,7898,0.007012623,7898,7843,272,272,64786,13227,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_071,63.3368086,63.33964,0.84622,0.8279,0.84616,62.48102,0.00147,0.8273,0.00162,0.000610057,42619,42645,0.000610057,42645,42619,335,335,33193,4240,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_066,69.0457857,69.04887,1.87015,1.83506,1.86663,67.02432,0.14279,1.83235,0.02193,0,23138,23138,0,23138,23138,322,322,47436,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_091,46.37772072,46.37979,0.70482,0.68579,0.70476,45.66153,0.0017,0.68529,0.00172,0.000489864,26538,26551,0.000489864,26551,26538,274,274,34663,2727,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_061,76.73222937,76.73565,0.75578,0.72499,0.75573,75.96622,0.00228,0.72443,0.00281,0.00829399,7837,7902,0.00829399,7902,7837,194,194,36126,8262,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_091,50.22435851,50.2266,1.85578,1.83784,1.85567,48.19992,0.16033,1.83502,0.04013,0.000188352,26546,26551,0.000188352,26551,26546,391,391,63460,2036,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_081,53.79057109,53.79297,0.31819,0.30018,0.31813,53.46238,0.0017,0.29985,0.00151,0.035564853,478,495,0.035564853,495,478,152,152,35075,16150,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_096,48.00125517,48.0034,0.61723,0.59688,0.61717,47.3744,0.00172,0.59644,0.00174,0.000357796,50308,50326,0.000357796,50326,50308,236,236,34895,3150,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_081,68.8906716,68.89374,2.60429,2.58633,2.60416,66.14466,0.13401,2.5838,0.05918,0.035564853,478,495,0.035564853,495,478,199,199,828456,198874,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_096,53.93254813,53.93495,1.93754,1.91867,1.93744,51.83667,0.15062,1.9161,0.04366,0.000357796,50308,50326,0.000357796,50326,50308,285,285,58562,5715,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_086,58.42225271,58.42486,0.59572,0.57535,0.59565,57.81693,0.00168,0.57493,0.00152,0.008434751,8299,8369,0.008434751,8369,8299,227,227,31075,5185,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_061,92.49691533,92.50104,1.29575,1.27563,1.29564,91.05016,0.14462,1.27126,0.03757,0.00611465,7850,7898,0.00611465,7898,7850,235,235,64786,12163,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_091,65.13749899,65.1404,3.52419,3.50498,3.52406,61.46914,0.13633,3.50228,0.11333,0.000188352,26546,26551,0.000188352,26551,26546,226,226,818872,38460,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_086,68.45121979,68.45427,4.91972,4.89088,4.91959,63.35525,0.17153,4.88821,0.05854,0.004681873,8330,8369,0.004681873,8369,8330,353,353,734944,41845,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_091,67.3689256,67.37193,2.15992,2.14004,2.15981,65.03608,0.16636,2.13705,0.11852,0.000414469,26540,26551,0.000414469,26551,26540,262,262,63460,3731,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_096,70.57240372,70.57555,2.67076,2.64307,2.67065,67.69038,0.20443,2.63926,0.03809,0.000278264,50312,50326,0.000278264,50326,50312,389,389,58562,4683,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_121,49.97348674,49.97571,2.19486,2.17729,2.19476,47.63199,0.13835,2.17435,0.03051,0.001094,23766,23792,0.001094,23792,23766,348,348,55798,6412,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_086,79.40600903,79.40955,1.92087,1.90215,1.92076,77.33072,0.14741,1.89816,0.03703,0.005647681,8322,8369,0.005647681,8369,8322,274,274,59906,7215,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_061,107.2294349,107.23422,5.7147,5.68551,5.71456,101.30693,0.20198,5.68244,0.1028,0.00611465,7850,7898,0.00611465,7898,7850,270,270,852854,66407,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_121,53.1778353,53.18021,1.33586,1.31772,1.33575,51.69551,0.13826,1.31499,0.02596,0.001009761,23768,23792,0.001009761,23792,23768,279,279,55798,6221,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_116,63.32121652,63.32404,2.59972,2.58145,2.59961,60.60353,0.10976,2.57923,0.05319,0.002777778,11520,11552,0.002777778,11552,11520,239,239,679042,45896,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_086,88.57351159,88.57746,2.25455,2.22529,2.25445,86.1161,0.19593,2.22042,0.04131,0.004923151,8328,8369,0.004923151,8369,8328,322,322,59906,6423,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_116,75.10103215,75.10438,1.99854,1.97978,1.99842,72.96878,0.12657,1.97603,0.05654,0.003474635,11512,11552,0.003474635,11552,11512,307,307,53134,8374,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_121,61.98554328,61.98831,1.21355,1.18492,1.21348,60.76202,0.00212,1.18409,0.00255,0.001178253,23764,23792,0.001178253,23792,23764,320,320,31352,3677,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_096,88.72806627,88.73202,6.64244,6.61295,6.64229,81.86109,0.21744,6.60966,0.10021,0.000278264,50312,50326,0.000278264,50326,50312,319,319,824352,43446,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_111,85.45829841,85.46211,2.21993,2.20079,2.21983,83.07844,0.15203,2.19704,0.03769,0.002389248,10045,10069,0.002389248,10069,10045,299,299,65988,4629,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_116,81.07487078,81.07848,2.33007,2.30206,2.32995,78.56199,0.17593,2.29703,0.04075,0.002864832,11519,11552,0.002864832,11552,11519,363,363,53134,7791,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_116,76.02632335,76.02971,0.60911,0.58915,0.60902,75.40853,0.00159,0.58866,0.00138,0.003474635,11512,11552,0.003474635,11552,11512,242,242,28684,4686,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_111,116.9795565,116.98477,5.91962,5.88994,5.91948,110.86558,0.18841,5.887,0.09848,0.001990248,10049,10069,0.001990248,10069,10049,280,280,809238,39778,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_121,101.5944079,101.59893,2.45726,2.4373,2.45714,99.01238,0.11736,2.43497,0.05943,0.001009761,23768,23792,0.001009761,23792,23768,197,197,741450,44305,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_111,129.181018,129.18677,2.14613,2.11644,2.146,126.83054,0.20211,2.11195,0.04486,0.002189708,10047,10069,0.002189708,10069,10047,284,284,65988,4106,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,4,wt050_111,129.4635482,129.46932,0.7979,0.77812,0.79784,128.65874,0.00159,0.77761,0.00174,0.002888446,10040,10069,0.002888446,10069,10040,275,275,34250,3020,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_001,136.5733175,136.5794,7.90057,7.88159,7.90047,127.96179,0.67794,7.80449,0.21387,0.005527638,1990,2001,0.005527638,2001,1990,498,498,192376,112743,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_026,86.69969811,86.70356,0.64301,0.62367,0.64225,86.01302,0.00563,0.6231,0.00931,0,141,141,0,141,141,265,265,142958,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_001,145.7589382,145.76543,13.80127,13.77172,13.80114,131.02336,0.9101,13.67394,0.44208,0.005527638,1990,2001,0.005527638,2001,1990,488,488,192376,111203,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_026,112.5651337,112.57014,6.32405,6.2902,6.30941,105.44165,0.76236,6.27795,0.10798,0,141,141,0,141,141,390,390,223354,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_001,153.303766,153.31059,1.49431,1.46432,1.49418,151.77188,0.00724,1.46324,0.00894,0.005527638,1990,2001,0.005527638,2001,1990,325,325,134800,93343,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_001,156.7755799,156.78256,29.23798,29.21848,29.23785,125.88141,1.63076,29.20072,1.04355,0.005527638,1990,2001,0.005527638,2001,1990,356,356,6546551,2851077,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_051,1.192070719,1.19212,0.20805,0.16155,0.19032,0.0058,0.94012,0.16144,0.14352,0,0,0,0,0,0,1,1,211884,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_051,1.218014061,1.21806,0.27788,0.23937,0.25853,0.00578,0.89625,0.23926,0.22287,0,0,0,0,0,0,1,1,211884,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_051,3.9226261,3.9228,1.76052,1.67969,1.70838,0.00592,2.11709,1.65724,1.52484,0,0,0,0,0,0,1,1,6546451,136200,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_051,0.070314851,0.07032,0.02976,0.01049,0.02917,0.00378,0.0049,0.01033,0.00928,0,0,0,0,0,0,1,1,134799,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_026,144.6844292,144.69086,8.52571,8.47704,8.5063,135.08842,1.03517,8.46626,0.15103,0,141,141,0,141,141,306,306,223354,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_006,195.8943497,195.90306,17.53882,17.49199,17.52126,177.39653,0.93077,17.47244,0.13395,0,16893,16893,0,16893,16893,611,611,202332,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_026,155.4242669,155.43118,26.22368,26.16716,26.18592,127.43619,1.72885,26.14876,1.20314,0,141,141,0,141,141,295,295,6941686,144444,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_006,213.4654094,213.4749,11.16273,11.1287,11.14814,201.58161,0.69343,11.10924,0.09959,0,16893,16893,0,16893,16893,657,657,202332,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_031,183.2165229,183.22466,9.46098,9.44159,9.46086,172.97927,0.74361,9.34809,0.21623,0.007062147,7080,7130,0.007062147,7130,7080,590,590,219304,95428,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_031,194.7037392,194.71239,40.2026,40.1828,40.20247,152.5342,1.93445,40.16296,1.00028,0.007062147,7080,7130,0.007062147,7130,7080,485,485,6523096,2031544,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_006,241.0285438,241.03926,5.19391,5.16132,5.19279,235.80086,0.0075,5.15886,0.00869,0,16893,16893,0,16893,16893,682,682,130762,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_031,196.5794289,196.58816,2.18005,2.15164,2.17994,194.36041,0.00708,2.15046,0.00662,0.007062147,7080,7130,0.007062147,7130,7080,436,436,134318,67507,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_031,209.9780059,209.98733,15.28841,15.25819,15.28828,193.68809,0.96972,15.13697,0.29777,0.007062147,7080,7130,0.007062147,7130,7080,541,541,219304,95380,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_011,275.4596554,275.4719,5.85332,5.82807,5.85323,269.57672,0.00546,5.82675,0.00693,0.000916444,50194,50240,0.000916444,50240,50194,665,665,126732,34268,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_006,304.0930167,304.10652,73.29186,73.20653,73.23628,228.72992,2.04679,73.18605,1.61521,0,16893,16893,0,16893,16893,607,607,6350609,132121,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_021,289.5765374,289.5894,35.69578,35.66008,35.69565,252.85407,1.01404,35.63849,0.19734,2.11E-05,237388,237393,2.11E-05,237393,237388,998,998,216244,10355,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_011,311.6448257,311.65867,49.42309,49.39852,49.42296,260.71158,1.48683,49.37778,1.13124,0.000796844,50198,50238,0.000796844,50238,50198,610,610,6155467,576636,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_021,301.647219,301.66061,29.18796,29.15683,29.18786,271.42333,1.01873,29.13501,0.11775,1.68E-05,237389,237393,1.68E-05,237393,237389,1050,1050,216244,10195,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_021,301.9271278,301.94053,22.42008,22.38518,22.41996,279.48211,0.00774,22.38221,0.0157,2.11E-05,237388,237393,2.11E-05,237393,237388,1119,1119,144492,6170,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_036,295.715193,295.72832,25.30412,25.27311,25.30399,269.42152,0.96083,25.19675,0.42429,0.000584928,30773,30791,0.000584928,30791,30773,816,816,223610,36570,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_076,1.276597749,1.27665,0.24573,0.19341,0.22307,0.00558,0.98701,0.19327,0.17329,0,0,0,0,0,0,1,1,215486,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_076,1.262013458,1.26206,0.22692,0.17401,0.20379,0.00585,0.98999,0.17387,0.16098,0,0,0,0,0,0,1,1,215486,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_076,4.269931618,4.27012,1.89856,1.81689,1.84669,0.00569,2.32577,1.79796,1.66901,0,0,0,0,0,0,1,1,6164469,128240,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_076,0.098600823,0.0986,0.04702,0.01721,0.04593,0.00566,0.00667,0.01697,0.01508,0,0,0,0,0,0,1,1,126921,0,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_041,283.7679036,283.78049,24.8019,24.77802,24.8018,257.98981,0.94654,24.73206,0.31066,0.000824559,126128,126232,0.000824559,126232,126128,849,849,258358,41666,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_016,356.9735966,356.98944,9.66541,9.62975,9.66528,347.28497,0.00542,9.62733,0.03473,0.001080816,110102,110221,0.001080816,110221,110102,788,788,133451,26368,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_056,204.7970983,204.80617,8.41677,8.39822,8.41666,195.59739,0.74852,8.30423,0.22411,0.018205892,3021,3076,0.018205892,3076,3021,536,536,228968,103105,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
100,4,wt100_056,194.2762147,194.28482,3.55037,3.51919,3.55024,190.69311,0.007,3.51729,0.01043,0.018205892,3021,3076,0.018205892,3076,3021,450,450,129998,65423,0,0,0,0,0,110,0,0,0,0,26/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
