NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt050_106,0.231220,0.166365,0.000000,0.000000,0.000931,0.165312,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,4,50,2,121686,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.020371,0.011990,0.000000,0.000000,0.001000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,9,50,2,62329,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,2.684480,2.522717,1.156483,1.201724,1.277773,0.035241,0.638904,0.000417,50312,50333,0.000417,253,24/10/2019,4,1,0.800000,4,50,4,59020,6854,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.275098,0.206798,0.000000,0.000000,0.000000,0.205356,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,50,2,121686,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.144505,0.112959,0.000000,0.000000,0.000000,0.110689,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,1,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.208994,0.177210,0.000000,0.000000,0.000000,0.176782,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,50,2,121686,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.230541,0.169670,0.000000,0.000000,0.001587,0.166419,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,50,2,121686,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.278424,0.226782,0.000000,0.000000,0.002240,0.221911,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,50,2,121686,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.148649,0.116819,0.000000,0.000000,0.001626,0.114593,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,2,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,10.922604,10.625644,8.001019,8.080159,2.440181,0.099106,6.217871,0.001163,47294,47349,0.001163,511,24/10/2019,4,1,0.800000,2,50,2,115356,15350,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,2.177210,2.067078,0.578420,0.578527,1.481301,0.000000,0.099991,0.000497,50308,50333,0.000497,305,24/10/2019,4,1,0.800000,9,50,4,35395,3904,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,4.162329,3.884030,1.942792,1.942971,1.935097,0.000000,0.369163,0.000377,92798,92833,0.000377,574,24/10/2019,4,1,0.800000,9,50,2,67945,6534,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.117746,0.087092,0.000000,0.000000,0.001794,0.084620,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,4,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.140144,0.111916,0.000000,0.000000,0.002728,0.107189,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,3,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.018734,0.015897,0.000000,0.000000,0.002035,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,9,50,4,32679,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.146214,0.113736,0.000000,0.000000,0.001610,0.110645,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,5,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.305433,3.172329,1.096244,1.151017,1.931727,0.081133,0.508545,0.000417,50312,50333,0.000417,262,24/10/2019,4,1,0.800000,3,50,4,59020,7034,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.185866,0.168869,0.000000,0.000000,0.003047,0.163930,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,6,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.178651,0.142458,0.000000,0.000000,0.002253,0.138983,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,7,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.159798,0.118064,0.000000,0.000000,0.001137,0.115617,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,8,50,4,64356,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.555838,0.447286,0.000000,0.000000,0.001720,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,50,2,1530196,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.356808,0.280293,0.000000,0.000000,0.002580,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,24/10/2019,4,1,0.800000,10,50,4,773528,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,5.389134,5.143334,3.446493,3.539519,1.442018,0.157246,1.879298,0.000377,92798,92833,0.000377,535,24/10/2019,4,1,0.800000,3,50,2,106860,11588,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,4.614225,4.476939,2.270701,2.328903,2.049667,0.089276,1.684793,0.000417,50312,50333,0.000417,248,24/10/2019,4,1,0.800000,2,50,4,59020,6876,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,4.187105,4.052306,2.059609,2.059614,1.904263,0.086299,1.601748,0.000417,50312,50333,0.000417,258,24/10/2019,4,1,0.800000,5,50,4,59020,8116,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,7.123958,6.809680,4.954653,4.993365,1.700341,0.113719,3.447923,0.000377,92798,92833,0.000377,543,24/10/2019,4,1,0.800000,1,50,2,106860,10404,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,4.017812,3.937433,2.111096,2.111216,1.722938,0.100972,1.629823,0.000417,50312,50333,0.000417,253,24/10/2019,4,1,0.800000,8,50,4,59020,8060,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,7.506364,7.321775,3.737263,3.737452,3.299580,0.000000,3.332787,0.001469,26546,26585,0.001469,136,24/10/2019,4,1,0.800000,10,50,4,831632,59306,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,6.998696,6.537467,4.455820,4.555415,1.832253,0.144241,2.874436,0.000323,92803,92833,0.000323,523,24/10/2019,4,1,0.800000,4,50,2,106860,10632,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,4.814791,4.670056,2.565832,2.565987,2.004398,0.097824,1.984298,0.000417,50312,50333,0.000417,262,24/10/2019,4,1,0.800000,7,50,4,59020,8138,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,11.914596,11.649918,9.180221,9.180513,2.245882,0.216080,7.368171,0.001269,47289,47349,0.001269,523,24/10/2019,4,1,0.800000,7,50,2,115356,20510,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,5.717428,5.556713,4.081710,4.081876,1.389458,0.077117,3.431616,0.000417,50312,50333,0.000417,248,24/10/2019,4,1,0.800000,6,50,4,59020,8100,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,12.660614,12.406935,10.692065,10.692307,1.576419,0.134869,8.899269,0.001269,47289,47349,0.001269,537,24/10/2019,4,1,0.800000,5,50,2,115356,20500,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_081,20.359272,19.744875,18.105064,18.105409,1.079424,0.000000,16.776955,0.007435,538,542,0.007435,324,24/10/2019,4,1,0.800000,10,50,2,1679548,550570,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,4.033666,3.858059,1.258746,1.368974,2.425855,0.060123,0.686178,0.006471,10045,10110,0.006471,227,24/10/2019,4,1,0.800000,1,50,4,66694,10489,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,13.275683,12.779962,10.317274,10.317552,2.250843,0.206878,8.537656,0.001163,47294,47349,0.001163,498,24/10/2019,4,1,0.800000,8,50,2,115356,19574,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,4.634782,4.461618,2.099224,2.099381,2.349515,0.000000,0.492983,0.006122,15518,15613,0.006122,557,24/10/2019,4,1,0.800000,9,50,2,66650,11267,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,9.168566,9.023180,7.433209,7.433410,1.484181,0.101393,6.129584,0.000323,92803,92833,0.000323,523,24/10/2019,4,1,0.800000,8,50,2,106860,15268,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,3.878726,3.657734,1.027893,1.132236,2.418414,0.099076,0.406962,0.006471,10045,10110,0.006471,238,24/10/2019,4,1,0.800000,3,50,4,66694,10904,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,10.866746,10.438084,8.490727,8.579652,1.749356,0.105400,6.846415,0.000334,92802,92833,0.000334,508,24/10/2019,4,1,0.800000,2,50,2,106860,10452,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,5.880206,5.551784,3.457863,3.542070,1.820327,0.188022,2.021849,0.004504,15543,15613,0.004504,560,24/10/2019,4,1,0.800000,4,50,2,127630,16532,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,3.559895,3.431991,0.508791,0.509654,2.913585,0.000000,0.101779,0.006972,10040,10110,0.006972,234,24/10/2019,4,1,0.800000,9,50,4,34750,5848,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_086,19.080969,18.689029,14.429316,14.429322,3.675073,0.000000,13.162902,0.026479,12274,12599,0.026479,375,24/10/2019,4,1,0.800000,10,50,2,1473748,149679,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,5.438295,5.203910,2.128185,2.179852,2.915993,0.102116,1.666115,0.006170,10048,10110,0.006170,220,24/10/2019,4,1,0.800000,2,50,4,66694,10800,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,11.223620,11.022161,9.069028,9.069179,1.842466,0.102048,7.446147,0.000377,92798,92833,0.000377,535,24/10/2019,4,1,0.800000,7,50,2,106860,14694,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,5.662242,5.569121,3.403668,3.403894,2.046309,0.118397,2.764074,0.006170,10048,10110,0.006170,220,24/10/2019,4,1,0.800000,6,50,4,66694,11016,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,9.712067,9.562790,7.596894,7.597168,1.683441,0.000000,6.686630,0.000417,50312,50333,0.000417,248,24/10/2019,4,1,0.800000,10,50,4,837112,47894,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,7.551217,7.137042,5.117114,5.292445,1.652939,0.190947,3.438502,0.004633,15541,15613,0.004633,535,24/10/2019,4,1,0.800000,1,50,2,127630,17191,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,6.260352,5.999401,2.516671,2.622821,3.282978,0.082084,1.707229,0.006170,10048,10110,0.006170,231,24/10/2019,4,1,0.800000,4,50,4,66694,10964,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,7.836924,7.488013,5.092373,5.273923,2.043261,0.161304,2.649732,0.004633,15541,15613,0.004633,571,24/10/2019,4,1,0.800000,3,50,2,127630,17562,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,6.222936,6.113167,2.618812,2.619002,3.344656,0.143722,1.963592,0.006471,10045,10110,0.006471,238,24/10/2019,4,1,0.800000,7,50,4,66694,10994,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_071,28.931542,28.438528,25.672207,25.672210,2.288847,0.000000,22.729987,0.000013,78532,78533,0.000013,690,24/10/2019,4,1,0.800000,10,50,2,1580764,67907,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,6.532217,6.464067,4.286768,4.287068,2.080814,0.088170,3.584508,0.006471,10045,10110,0.006471,227,24/10/2019,4,1,0.800000,5,50,4,66694,11136,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,12.741413,12.503763,10.308337,10.308504,2.045687,0.147703,8.741045,0.000377,92798,92833,0.000377,543,24/10/2019,4,1,0.800000,5,50,2,106860,16150,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,2.787294,2.704156,1.128260,1.128999,1.568520,0.000000,0.266147,0.008208,19492,19652,0.008208,465,24/10/2019,4,1,0.800000,9,50,2,55034,14997,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,6.192041,5.783746,3.698557,3.914092,1.755991,0.112194,2.238814,0.007537,19505,19652,0.007537,500,24/10/2019,4,1,0.800000,1,50,2,98016,23496,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,5.356075,4.994329,3.214302,3.451237,1.439262,0.103245,1.590649,0.007537,19505,19652,0.007537,496,24/10/2019,4,1,0.800000,3,50,2,98016,24504,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,7.378537,7.233728,4.001922,4.002267,3.074082,0.146078,3.265809,0.006170,10048,10110,0.006170,231,24/10/2019,4,1,0.800000,8,50,4,66694,11194,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,19.257677,19.035670,16.359663,16.359855,2.480155,0.183606,14.496547,0.001163,47294,47349,0.001163,511,24/10/2019,4,1,0.800000,6,50,2,115356,19542,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,4.071119,3.791298,0.628115,0.688032,3.010687,0.087029,0.267854,0.006773,11516,11594,0.006773,197,24/10/2019,4,1,0.800000,1,50,4,52524,13437,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,4.095459,3.841414,0.932868,1.079155,2.707338,0.051377,0.390161,0.006773,11516,11594,0.006773,193,24/10/2019,4,1,0.800000,3,50,4,52524,13798,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,7.545569,7.408991,4.969980,4.970176,2.261017,0.000000,4.352260,0.006070,10049,10110,0.006070,223,24/10/2019,4,1,0.800000,10,50,4,821998,55355,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,10.747020,10.482387,8.476770,8.477004,1.814978,0.188079,6.415666,0.004633,15541,15613,0.004633,571,24/10/2019,4,1,0.800000,7,50,2,127630,17828,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,4.054049,3.842505,0.663125,0.739999,3.033339,0.059031,0.308893,0.006424,11520,11594,0.006424,181,24/10/2019,4,1,0.800000,4,50,4,52524,13414,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,7.131922,6.550549,4.224093,4.379422,2.046450,0.116881,2.594038,0.006608,19523,19652,0.006608,523,24/10/2019,4,1,0.800000,4,50,2,98016,21726,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,11.567034,11.101459,9.268259,9.397204,1.492542,0.201900,7.240342,0.004504,15543,15613,0.004504,597,24/10/2019,4,1,0.800000,2,50,2,127630,16576,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,8.330818,8.013286,5.592100,5.717521,2.173312,0.115466,4.105813,0.006814,19519,19652,0.006814,483,24/10/2019,4,1,0.800000,2,50,2,98016,22112,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,5.722756,5.393550,1.537288,1.686387,3.621326,0.076255,1.028976,0.006424,11520,11594,0.006424,174,24/10/2019,4,1,0.800000,2,50,4,52524,13430,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,3.932276,3.815679,0.353454,0.353520,3.451985,0.000000,0.052324,0.007123,11512,11594,0.007123,196,24/10/2019,4,1,0.800000,9,50,4,29184,7767,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,16.503571,16.294122,14.401248,14.401467,1.721626,0.165055,12.909772,0.000334,92802,92833,0.000334,508,24/10/2019,4,1,0.800000,6,50,2,106860,13704,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,7.701390,7.548527,5.241064,5.241397,2.098469,0.203060,3.970128,0.007537,19505,19652,0.007537,496,24/10/2019,4,1,0.800000,7,50,2,98016,25534,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,5.492704,5.388317,1.849564,1.849831,3.392823,0.126447,1.365741,0.006424,11520,11594,0.006424,181,24/10/2019,4,1,0.800000,8,50,4,52524,13896,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_091,21.527676,21.198821,19.086728,19.089070,1.661468,0.000000,17.242265,0.001163,47294,47349,0.001163,495,24/10/2019,4,1,0.800000,10,50,2,1657204,95083,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,6.384386,6.219386,2.648610,2.648876,3.499345,0.064331,2.184364,0.006773,11516,11594,0.006773,197,24/10/2019,4,1,0.800000,5,50,4,52524,14248,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_111,13.760490,13.510892,11.875803,11.875994,1.443664,0.187920,9.933043,0.004633,15541,15613,0.004633,551,24/10/2019,4,1,0.800000,5,50,2,127630,17932,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,5.598755,5.500112,3.286197,3.312463,2.088848,0.095088,1.468830,0.000216,41696,41705,0.000216,624,24/10/2019,4,1,0.800000,3,50,2,98006,5014,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,18.102795,17.720814,15.950067,15.951545,1.448500,0.000000,14.496763,0.000323,92803,92833,0.000323,515,24/10/2019,4,1,0.800000,10,50,2,1667788,82237,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,6.500693,6.349373,3.309238,3.309565,2.919976,0.107467,2.847752,0.006424,11520,11594,0.006424,174,24/10/2019,4,1,0.800000,6,50,4,52524,13960,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,3.198215,3.017661,0.605423,0.646132,2.295742,0.071049,0.289215,0.001304,23768,23799,0.001304,173,24/10/2019,4,1,0.800000,3,50,4,54058,7720,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,6.690154,6.517295,2.841496,2.841863,3.563226,0.103832,2.299553,0.006773,11516,11594,0.006773,193,24/10/2019,4,1,0.800000,7,50,4,52524,14170,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_116,9.353131,9.163092,6.925367,6.925590,2.068050,0.167560,5.380703,0.006608,19523,19652,0.006608,523,24/10/2019,4,1,0.800000,8,50,2,98016,22966,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,2.845606,2.725156,0.612779,0.657602,1.985975,0.073817,0.314494,0.001262,23769,23799,0.001262,177,24/10/2019,4,1,0.800000,4,50,4,54058,7444,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,4.344900,4.199583,1.015348,1.087179,3.030337,0.076529,0.594859,0.001304,23768,23799,0.001304,179,24/10/2019,4,1,0.800000,1,50,4,54058,7123,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_121,2.851913,2.732423,0.371650,0.371722,2.352500,0.000000,0.067547,0.001473,23764,23799,0.001473,181,24/10/2019,4,1,0.800000,9,50,4,31852,4176,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
