n,m,NameInstance,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,total_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,strong_branching,branching_point,refinement,pruning_test,suboptimal_duals,scoring_parameter,scoring_value,use_cpu_time
40,4,wt040_066,36.52466906,36.52626,0.54365,0.52584,0.54356,35.96323,0.00139,0.52526,0.00726,0.00019756,20247,20251,0.00019756,20251,20247,339,339,21541,841,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_071,32.26948386,32.27089,1.07174,1.05061,1.06779,31.12498,0.05612,1.04918,0.12159,0,26740,26740,0,26740,26740,341,341,354238,19461,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_071,22.42980669,22.4308,1.38622,1.36729,1.38446,20.96381,0.07442,1.36599,0.45542,0,26740,26740,0,26740,26740,321,321,33852,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_071,22.49391363,22.49491,1.12233,1.10271,1.12028,21.29208,0.07474,1.1015,0.54736,0,26740,26740,0,26740,26740,292,292,33852,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_071,22.47123408,22.47221,0.55862,0.52932,0.55816,21.89423,0.0014,0.52876,0.02454,0,26740,26740,0,26740,26740,229,229,18943,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_076,0.141673844,0.14168,0.064,0.0399,0.05917,0.00085,0.07049,0.03879,0.03232,0,0,0,0,0,0,1,1,388970,21394,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_076,0.1029035,0.10291,0.03074,0.01275,0.02915,0.00077,0.06537,0.0127,0.01085,0,0,0,0,0,0,1,1,34098,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_076,0.114363994,0.11437,0.03304,0.01465,0.03112,0.00076,0.07475,0.0146,0.01257,0,0,0,0,0,0,1,1,34098,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_076,0.046209928,0.04621,0.03395,0.00249,0.03342,0.00127,0.00179,0.00236,0.002,0,0,0,0,0,0,1,1,20824,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,45.69141119,45.6934,0.6061,0.58765,0.60599,45.01869,0.05944,0.58649,0.0868,0.036764706,544,564,0.036764706,564,544,140,140,368119,30691,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,34.29001966,34.29154,0.61293,0.59501,0.61281,33.60892,0.06353,0.59275,0.0664,0.048327137,538,564,0.048327137,564,538,187,187,36966,6496,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,34.8299365,34.83148,0.47209,0.45515,0.47199,34.28944,0.06408,0.45298,0.05973,0.044444444,540,564,0.044444444,564,540,201,201,36966,5852,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_081,36.61327405,36.61487,0.29193,0.27375,0.29187,36.31218,0.00149,0.27339,0.00187,0.05027933,537,564,0.05027933,564,537,188,188,19699,4088,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,47.50187423,47.50394,1.19459,1.16432,1.19447,46.21537,0.08821,1.16231,0.31458,0.001271456,4719,4725,0.001271456,4725,4719,179,179,379657,21767,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,34.40535455,34.40688,0.75343,0.73625,0.75332,33.56681,0.08035,0.73478,0.09772,0.001271456,4719,4725,0.001271456,4725,4719,244,244,37698,969,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,38.75397709,38.7557,0.6118,0.59445,0.61169,38.05644,0.08156,0.5929,0.09163,0.001271456,4719,4725,0.001271456,4725,4719,273,273,37698,913,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_086,36.77788058,36.77948,0.47271,0.44354,0.47263,36.29926,0.00179,0.44301,0.01315,0.001695993,4717,4725,0.001695993,4725,4717,200,200,20338,807,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,35.23383285,35.23536,1.29517,1.26606,1.29505,33.83856,0.09332,1.26459,0.38718,0.000899916,15557,15571,0.000899916,15571,15557,171,171,401129,24942,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,28.90850382,28.90979,1.35811,1.34004,1.358,27.45794,0.08731,1.33847,0.72701,0.000964258,15556,15571,0.000964258,15571,15556,224,224,38682,2379,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,36.66524539,36.66687,0.99915,0.98199,0.99906,35.57452,0.08723,0.98032,0.39457,0.000771357,15557,15569,0.000771357,15569,15557,275,275,38682,1917,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_091,40.11256427,40.11431,0.30861,0.28935,0.30849,39.79852,0.00144,0.28901,0.0178,0.001866152,15540,15569,0.001866152,15569,15540,166,166,21498,2344,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_096,23.69803178,23.69906,1.06873,1.04646,1.06404,22.5567,0.06581,1.04502,0.22557,0,36266,36266,0,36266,36266,257,257,408139,22467,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_096,21.25637589,21.25732,1.36103,1.3436,1.36093,19.80743,0.08307,1.34248,0.68854,2.76E-05,36265,36266,2.76E-05,36266,36265,243,243,36790,2145,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_096,20.83307301,20.834,0.94921,0.93087,0.94747,19.79673,0.08275,0.92985,0.38346,0,36266,36266,0,36266,36266,303,303,36790,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_096,29.22753663,29.22881,0.69731,0.66855,0.6972,28.52411,0.00198,0.66787,0.02254,0.000110308,36262,36266,0.000110308,36266,36262,279,279,21868,1119,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_101,0.144073229,0.14408,0.06711,0.04487,0.06249,0.0007,0.07092,0.04371,0.03708,0,0,0,0,0,0,1,1,426708,23525,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_101,0.114847876,0.11485,0.03427,0.01569,0.03229,0.00071,0.07267,0.01564,0.01326,0,0,0,0,0,0,1,1,38696,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_101,0.110636771,0.11064,0.03138,0.01295,0.02956,0.00071,0.07329,0.0129,0.01174,0,0,0,0,0,0,1,1,38696,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_101,0.031639438,0.03164,0.02118,0.00151,0.02086,0.00108,0.00168,0.00143,0.00121,0,0,0,0,0,0,1,1,22897,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_106,0.142012272,0.14202,0.06841,0.04637,0.06385,0.00115,0.06668,0.04526,0.0378,0,0,0,0,0,0,1,1,414130,22842,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_106,0.140257638,0.14026,0.03989,0.02074,0.03754,0.00328,0.09074,0.02069,0.01792,0,0,0,0,0,0,1,1,42798,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_106,0.137504864,0.13751,0.03872,0.01962,0.03638,0.00116,0.09137,0.01955,0.01765,0,0,0,0,0,0,1,1,42798,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_106,0.041800704,0.0418,0.03022,0.00232,0.02975,0.00168,0.00167,0.0022,0.00187,0,0,0,0,0,0,1,1,22232,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,48.153497,48.15559,0.82541,0.80683,0.82528,47.25442,0.0698,0.80548,0.28052,0.004548698,11212,11263,0.004548698,11263,11212,157,157,421860,34777,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,42.99130154,42.99321,1.7217,1.7034,1.72159,41.17963,0.08562,1.70161,1.24445,0.006703611,11188,11263,0.006703611,11263,11188,159,159,44202,7654,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,45.23303266,45.23504,1.26993,1.25188,1.26982,43.87289,0.08647,1.25023,0.92954,0.004548698,11212,11263,0.004548698,11263,11212,162,162,44202,5854,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_111,53.38465585,53.38698,0.34785,0.32955,0.34778,53.02931,0.00146,0.32918,0.01093,0.00733387,11181,11263,0.00733387,11263,11181,195,195,22620,4557,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,34.74195048,34.74346,1.06518,1.04662,1.06506,33.60992,0.06018,1.04528,0.12436,0.001737564,15539,15566,0.001737564,15566,15539,254,254,378855,26693,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,33.0191965,33.02066,1.35766,1.33921,1.35755,31.59129,0.0655,1.33777,0.80716,0.001930999,15536,15566,0.001930999,15566,15536,199,199,39100,3995,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,30.46368857,30.46504,0.8926,0.8757,0.89251,29.50163,0.06496,0.87401,0.33994,0.001737564,15539,15566,0.001737564,15566,15539,271,271,39100,3909,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_116,32.89871543,32.90015,0.33252,0.31351,0.33246,32.5581,0.00131,0.31315,0.01419,0.002640902,15525,15566,0.002640902,15566,15525,190,190,20279,3091,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,31.25980805,31.26117,1.51465,1.48566,1.51452,29.63694,0.10144,1.48257,0.46918,0.000335768,35739,35751,0.000335768,35751,35739,201,201,423342,27229,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,23.91561889,23.91668,1.7908,1.77291,1.79067,22.03352,0.08653,1.77142,1.0136,0.000419745,35736,35751,0.000419745,35751,35736,208,208,39702,3844,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,24.24846926,24.24955,1.22272,1.2048,1.22261,22.92463,0.09631,1.20349,0.69129,0.000335768,35739,35751,0.000335768,35751,35739,233,233,39702,3364,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
40,4,wt040_121,32.51574446,32.51716,0.51797,0.49968,0.51788,31.98981,0.0013,0.49917,0.01864,0.00044774,35735,35751,0.00044774,35751,35735,265,265,22696,2401,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_001,22.31594458,22.31692,4.54477,4.5271,4.54464,17.45815,0.30637,4.52251,0.22126,0.029220779,1232,1268,0.029220779,1268,1232,220,220,1696188,538166,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_001,19.85632197,19.8572,2.55429,2.53646,2.55417,17.06693,0.22839,2.52385,0.49849,0.029220779,1232,1268,0.029220779,1268,1232,256,256,86148,53202,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_001,18.34764258,18.34845,1.63018,1.61249,1.63005,16.48205,0.22827,1.59967,0.4495,0.029220779,1232,1268,0.029220779,1268,1232,210,210,86148,53186,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_001,18.41672834,18.41753,0.3878,0.35972,0.38767,18.01792,0.00451,0.35917,0.01258,0.029220779,1232,1268,0.029220779,1268,1232,179,179,69125,52826,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_006,43.86436753,43.86628,6.3584,6.3406,6.35827,37.20087,0.29956,6.33556,0.30556,0.000771334,14261,14272,0.000771334,14272,14261,423,423,1679774,249806,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_006,32.92520429,32.92667,3.79328,3.77506,3.79315,28.87208,0.25312,3.7683,0.69702,0.000911705,14259,14272,0.000911705,14272,14259,439,439,95648,24372,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_006,31.89572953,31.89715,2.66749,2.64942,2.66736,28.9655,0.25563,2.64138,0.6105,0.000771334,14261,14272,0.000771334,14272,14261,379,379,95648,26779,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_006,32.26511541,32.26653,1.10508,1.07714,1.105,31.14695,0.00433,1.07619,0.01725,0.001262803,14254,14272,0.001262803,14272,14254,382,382,68454,27656,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_011,46.77297858,46.77502,5.78181,5.76337,5.78168,40.69542,0.28739,5.75857,0.30333,0.001173862,23001,23028,0.001173862,23028,23001,453,453,1573834,128634,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_011,34.76063306,34.76218,2.91064,2.89243,2.91052,31.62913,0.21482,2.88712,0.40036,0.001217391,23000,23028,0.001217391,23028,23000,422,422,86906,16246,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_011,35.37256529,35.37414,2.92164,2.90394,2.92151,32.18291,0.26063,2.89684,0.69258,0.001217391,23000,23028,0.001217391,23028,23000,495,495,86906,16190,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_011,45.47060196,45.47259,1.49819,1.4697,1.49812,43.95993,0.0042,1.46872,0.01413,0.001217391,23000,23028,0.001217391,23028,23000,495,495,64132,15366,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_016,46.1152744,46.11729,5.26691,5.24957,5.26679,40.59176,0.25045,5.24505,0.32176,0.00132577,46011,46072,0.00132577,46072,46011,505,505,1467894,83544,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_016,35.90387555,35.90547,3.79942,3.78047,3.79931,31.88263,0.21435,3.77113,0.59572,0.00132577,46011,46072,0.00132577,46072,46011,475,475,76522,12380,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_016,35.01276359,35.01432,2.86306,2.84482,2.8629,31.91714,0.22603,2.83711,0.60065,0.00132577,46011,46072,0.00132577,46072,46011,461,461,76522,11853,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_016,33.70686737,33.70834,1.30778,1.29009,1.30771,32.39021,0.00268,1.28921,0.01111,0.001347533,46010,46072,0.001347533,46072,46010,494,494,59810,9058,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_021,39.5667721,39.5685,5.799,5.78028,5.79886,33.43841,0.32075,5.77473,0.8488,1.80E-05,111067,111069,1.80E-05,111069,111067,615,615,1650124,71168,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_021,28.05810283,28.05935,3.77056,3.75356,3.77045,24.06905,0.21206,3.7501,0.81298,1.80E-05,111067,111069,1.80E-05,111069,111067,677,677,73642,3002,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_021,27.65402064,27.65525,3.70951,3.69198,3.70939,23.71413,0.22394,3.68659,1.17548,1.80E-05,111067,111069,1.80E-05,111069,111067,638,638,73642,3219,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_021,40.37378043,40.37555,3.15372,3.12568,3.15361,37.20715,0.00446,3.12401,0.03503,8.10E-05,111060,111069,8.10E-05,111069,111060,698,698,67249,3870,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_026,20.10825266,20.10913,3.38587,3.35445,3.3719,16.44825,0.26397,3.35037,0.15474,0,26,26,0,26,26,154,154,1511606,62871,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_026,18.11130957,18.11211,2.47644,2.45466,2.47241,15.40881,0.2177,2.4519,0.2293,0,26,26,0,26,26,273,273,85442,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_026,19.33396377,19.33482,2.27539,2.25371,2.2711,16.83199,0.21912,2.25072,0.27156,0,26,26,0,26,26,355,355,85442,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_026,19.47613161,19.47698,0.23759,0.21965,0.23699,19.22471,0.00285,0.21926,0.00443,0,26,26,0,26,26,177,177,61590,0,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_031,44.05297976,44.0549,6.16377,6.13561,6.16363,37.47957,0.40033,6.13103,0.27036,0.016827378,5289,5378,0.016827378,5378,5289,321,321,1625428,391035,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_031,31.66455002,31.66596,3.2272,3.20939,3.22708,28.1448,0.28573,3.19764,0.46636,0.016827378,5289,5378,0.016827378,5378,5289,336,336,101260,39110,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_031,31.2964214,31.29781,2.35557,2.33755,2.35545,28.68183,0.25203,2.32682,0.38698,0.016827378,5289,5378,0.016827378,5378,5289,348,348,101260,39636,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_031,36.05892627,36.0605,0.89664,0.87129,0.89653,35.14886,0.00409,0.87043,0.01584,0.016827378,5289,5378,0.016827378,5378,5289,337,337,66241,32309,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_036,49.82990634,49.83208,5.33399,5.31562,5.33386,44.20757,0.27957,5.31079,0.29229,0.003334568,18893,18956,0.003334568,18956,18893,414,414,1635036,117078,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_036,40.65746351,40.65927,3.178,3.16014,3.17791,37.22483,0.24736,3.15417,0.4128,0.003547038,18889,18956,0.003547038,18956,18889,409,409,105744,17557,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackward,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_036,40.67173674,40.67354,2.89382,2.87562,2.89369,37.51877,0.25297,2.86774,0.56348,0.003440792,18891,18956,0.003440792,18956,18891,427,427,105744,17401,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,BddBackwardCycle,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_036,51.84986392,51.85213,0.96879,0.95066,0.96868,50.86951,0.00304,0.94994,0.00992,0.003653307,18887,18956,0.003653307,18956,18887,371,371,66629,13281,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,TimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
50,2,wt050_041,54.13709015,54.13946,5.25961,5.24146,5.25948,48.60914,0.26266,5.23686,0.27872,0.002344017,37969,38058,0.002344017,38058,37969,468,468,1569130,96134,0,0,0,0,0,110,0,0,0,0,25/08/2022,10000,WentgnesStab,0.8,ArcTimeIndexed,14,0.7,FALSE,FALSE,FALSE,WeightedProduct,0,FALSE
