NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt050_096,2.818716,2.691304,0.826952,0.859776,1.790430,0.039123,0.401543,0.000417,50312,50333,0.000417,239,22/10/2019,4,1,0.800000,4,50,4,59020,6866,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.526000,3.441304,1.558703,1.558778,1.818521,0.062572,1.060718,0.000417,50312,50333,0.000417,272,22/10/2019,4,1,0.800000,5,50,4,59020,8118,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.462990,3.389764,1.459446,1.459513,1.881364,0.044126,0.994154,0.000417,50312,50333,0.000417,275,22/10/2019,4,1,0.800000,7,50,4,59020,8100,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.095931,0.073075,0.000000,0.000000,0.000000,0.072956,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,1,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.095492,0.081030,0.000000,0.000000,0.000409,0.080181,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,2,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,2.389972,2.343474,0.548187,0.548208,1.786201,0.000000,0.073999,0.000497,50308,50333,0.000497,305,22/10/2019,4,1,0.800000,9,50,4,35395,3904,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.097244,0.077084,0.000000,0.000000,0.000000,0.075894,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,3,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.092963,0.066615,0.000000,0.000000,0.001218,0.064206,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,4,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.977650,3.907263,1.957859,1.957935,1.879825,0.064219,1.555070,0.000417,50312,50333,0.000417,251,22/10/2019,4,1,0.800000,6,50,4,59020,8024,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.115111,0.093171,0.000000,0.000000,0.001181,0.090802,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,5,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_096,3.264236,3.214981,1.564883,1.564953,1.594338,0.051306,1.149926,0.000417,50312,50333,0.000417,239,22/10/2019,4,1,0.800000,8,50,4,59020,8084,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.129881,0.092569,0.000000,0.000000,0.001332,0.089932,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,6,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.011822,0.005464,0.000000,0.000000,0.001274,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,50,2,59733,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.117916,0.090242,0.000000,0.000000,0.000459,0.089301,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,7,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.056966,0.047233,0.000000,0.000000,0.001455,0.044600,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,1,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.114084,0.096237,0.000000,0.000000,0.000802,0.094605,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,50,2,106158,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.056215,0.036260,0.000000,0.000000,0.000893,0.034546,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,2,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.058973,0.046145,0.000000,0.000000,0.000752,0.044680,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,3,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.057433,0.036850,0.000000,0.000000,0.001481,0.034118,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,4,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.068169,0.047231,0.000000,0.000000,0.000485,0.046296,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,5,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.070688,0.043925,0.000000,0.000000,0.001421,0.041250,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,6,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.264710,0.210985,0.000000,0.000000,0.000975,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,10,50,2,1466492,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.069781,0.057955,0.000000,0.000000,0.001416,0.055275,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,7,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.009942,0.008497,0.000000,0.000000,0.000919,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,50,4,31333,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.063103,0.044007,0.000000,0.000000,0.001168,0.041895,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,50,4,55264,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.111164,0.101422,0.000000,0.000000,0.000000,0.101352,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,1,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.111880,0.087412,0.000000,0.000000,0.000657,0.086170,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,2,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.081637,0.071131,0.000000,0.000000,0.000978,0.068992,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,3,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_101,0.154997,0.125589,0.000000,0.000000,0.001260,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,10,50,4,741724,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.098851,0.075361,0.000000,0.000000,0.000943,0.073441,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,5,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.109143,0.077416,0.000000,0.000000,0.001301,0.074756,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,4,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.135101,0.106233,0.000000,0.000000,0.001284,0.103585,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,6,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.009772,0.006252,0.000000,0.000000,0.001207,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,50,2,62329,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.138135,0.092795,0.000000,0.000000,0.000000,0.092758,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,7,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.063832,0.042601,0.000000,0.000000,0.002006,0.039229,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,1,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.129767,0.095802,0.000000,0.000000,0.000427,0.094835,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,50,2,118228,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.065774,0.057394,0.000000,0.000000,0.001947,0.054049,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,2,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.066884,0.043102,0.000000,0.000000,0.000000,0.042171,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,3,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.068545,0.054484,0.000000,0.000000,0.001870,0.051572,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,4,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.082682,0.060498,0.000000,0.000000,0.002019,0.057117,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,5,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.080300,0.056464,0.000000,0.000000,0.000000,0.055518,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,6,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.289310,0.220496,0.000000,0.000000,0.000388,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,10,50,2,1530196,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.082287,0.064408,0.000000,0.000000,0.001997,0.061051,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,7,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.009774,0.009750,0.000000,0.000000,0.002079,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,9,50,4,32679,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.080222,0.071723,0.000000,0.000000,0.002184,0.068221,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,8,50,4,63560,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt050_106,0.161992,0.120125,0.000000,0.000000,0.002131,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/10/2019,4,1,0.800000,10,50,4,773528,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
